pair_id,survey_q_id,survey_text,acs_q_id,acs_text,subtopic,claude_classification,gpt_classification,claude_confidence,gpt_confidence,claude_reasoning,gpt_reasoning,claude_consolidation_potential,gpt_consolidation_potential,claude_reference_period_a,gpt_reference_period_a,claude_reference_period_b,gpt_reference_period_b,models_agree
FOODAPS_0526,FOODAPS_288,"How much did NAME receive [Response from I1a] in wages, salary, commissions, bonuses, or tips from all jobs before taxes and other deductions?",ACS_4,What is your hourly rate of pay on [this/ your main] job?,Earnings,response_format_mismatch,related_but_distinct,high,high,"Both questions address earnings, but Question A asks for total wage/salary income from all jobs (a stock measure of total compensation), while Question B asks for hourly rate of pay (a rate metric). Question A seeks absolute dollar amounts while Question B seeks a rate per hour. These fundamentally different response formats cannot be directly compared or substituted without conversion calculations.","Question A asks for total gross earnings (amount received) from all jobs, while Question B asks for the hourly rate of pay on the main job. They differ in unit (total amount vs rate), scope (all jobs vs main job), and response format (dollar sum vs hourly wage), so they are distinct though on the same topic of earnings.",no,no,not specified (implies total/lifetime from all jobs),not specified,not specified (current rate),not specified,False
FOODAPS_0527,FOODAPS_288,"How much did NAME receive [Response from I1a] in wages, salary, commissions, bonuses, or tips from all jobs before taxes and other deductions?",ACS_5,What is your best estimate of your hourly rate of pay?,Earnings,related_but_distinct,related_but_distinct,high,high,"Question A asks for total wage/salary earnings from all jobs (asking for a cumulative amount), while Question B asks for hourly rate of pay (a rate metric). These are fundamentally different units of measurement—one captures total earnings over a period, the other captures a rate per hour. While both relate to earnings, they cannot be directly compared or substituted without additional information (hours worked). Question A requires a dollar amount response; Question B requests an hourly rate.","Question A asks for a total dollar amount of earnings (wages, salary, commissions, bonuses, tips) received before deductions, while Question B asks for an hourly rate of pay. These measure related aspects of earnings but are distinct constructs (total earnings vs pay rate) and are not directly interchangeable without additional information about hours worked and the reference period.",no,no,not specified (but implies total from prior period based on I1a response),not specified,not specified,not specified,True
FOODAPS_0528,FOODAPS_288,"How much did NAME receive [Response from I1a] in wages, salary, commissions, bonuses, or tips from all jobs before taxes and other deductions?",ACS_8,"How much do you usually receive JUST in overtime pay, tips or commissions, before taxes or other deductions?",Earnings,related_but_distinct,related_but_distinct,high,high,"Question A asks for total wages, salary, commissions, bonuses, and tips from ALL jobs before taxes, while Question B asks ONLY for overtime pay, tips, and commissions—explicitly excluding regular wages and salary. Question A captures comprehensive earnings while Question B isolates a specific subset of earnings components. These measure different scopes of compensation despite both relating to earnings.","Question A asks for the total amount received in wages, salary, commissions, bonuses, or tips from all jobs (an aggregate of many pay types). Question B asks only about the usual amount JUST in overtime pay, tips, or commissions (a specific subset) and frames it as a usual amount rather than an aggregate total over a defined period. The scope and focus differ substantially, so they are related by topic (earnings) but ask different specific things.",no,no,not specified (implied: most recent job/period from I1a response),not specified,"usual/typical (ongoing, not a specific period)",not specified,True
FOODAPS_0529,FOODAPS_288,"How much did NAME receive [Response from I1a] in wages, salary, commissions, bonuses, or tips from all jobs before taxes and other deductions?",ACS_9,"What is your best estimate of how much you usually earn weekly, JUST in overtime pay, tips, or commissions, before taxes or other deductions?",Earnings,related_but_distinct,related_but_distinct,high,high,"While both questions address earnings before taxes, they measure fundamentally different income components. Question A captures total wages, salary, commissions, and bonuses from all jobs, whereas Question B specifically isolates only overtime pay, tips, and commissions on a weekly basis. Question A appears to ask for a total amount received (potentially lump sum or cumulative), while Question B asks for a usual weekly rate. These are distinct income streams and time frames that cannot be directly substituted.","Question A asks for total earnings (wages, salary, commissions, bonuses, or tips) from all jobs (no explicit time frame given here), whereas Question B asks for the usual weekly amount JUST in overtime pay, tips, or commissions. B is limited to specific pay components and a weekly 'usual' period; A is broader in components and has no explicit period in the text shown, so they ask different, non-equivalent measures.",no,no,"not specified (implied: total from all jobs, no time frame specified)",not specified,"weekly, usual/regular amount",usually/weekly,True
FOODAPS_0530,FOODAPS_289,"According to our calculations, NAME received [calculate TOTAL FROM I1b and I1a by month] altogether in earnings from work last month before taxes and other deductions. Is that correct?",ACS_1,"For your [main] job, what is the easiest way for you to report your total earnings BEFORE taxes or other deductions: hourly, weekly, annually, or on some other basis?",Earnings,related_but_distinct,related_but_distinct,high,high,"Question A seeks to verify a calculated total earnings amount for a specific past month, expecting a yes/no confirmation response. Question B asks respondents to select their preferred reporting basis (hourly, weekly, annually, or other) for earnings without specifying a time period or requesting a dollar amount. While both address earnings before deductions, they serve fundamentally different purposes: verification of a specific calculated figure versus determining the most convenient reporting format for respondents.","Question A asks respondents to confirm a calculated dollar total for all earnings from work last month (a specific reference period and amount confirmation). Question B asks which time unit (hourly, weekly, annually, other) is the easiest way to report total earnings for the respondent's main job and does not ask for an amount or specify a reference period. They cover the same general topic (pre-tax earnings) but ask different specific things (amount confirmation vs reporting unit, all jobs vs main job, explicit last-month frame vs unspecified).",no,no,last month,last month,not specified,not specified,True
FOODAPS_0531,FOODAPS_289,"According to our calculations, NAME received [calculate TOTAL FROM I1b and I1a by month] altogether in earnings from work last month before taxes and other deductions. Is that correct?",ACS_3,"EXCLUDING overtime pay, tips and commissions what is your hourly rate of pay on [this/your main] job?",Earnings,related_but_distinct,related_but_distinct,high,high,"Question A asks about total monthly earnings from work (verified against calculations), while Question B asks about hourly rate of pay excluding certain compensation types. These measure different constructs: A captures actual total earnings for a specific month, while B captures wage rate which could apply to any time period. Even with a reference period for B, they address fundamentally different metrics (total earnings vs. hourly rate).","Question A asks for a total dollar amount of earnings from work in the previous month (a monthly gross amount, confirmed). Question B asks for the current hourly rate on the main job excluding overtime, tips, and commissions (a wage rate, with explicit exclusions). They differ in unit (total monthly earnings vs hourly rate), exclusions, likely response format, and concept, so they are related by topic but measure different constructs.",no,no,last month,last month,not specified,not specified,True
FOODAPS_0532,FOODAPS_289,"According to our calculations, NAME received [calculate TOTAL FROM I1b and I1a by month] altogether in earnings from work last month before taxes and other deductions. Is that correct?",ACS_4,What is your hourly rate of pay on [this/ your main] job?,Earnings,not_comparable,related_but_distinct,high,high,"These questions measure fundamentally different earnings concepts. Question A asks about total gross monthly earnings from all work (a stock measure for a specific month), while Question B asks for hourly wage rate (a rate of pay, not total earnings). Question A could be used to calculate hourly rate, but they are asking for different units of analysis—total earnings versus compensation rate. Additionally, Question B does not specify a time reference period.","Question A asks respondents to confirm a calculated total amount of earnings from work for last month (pre‑tax), while Question B asks for the hourly rate of pay on the respondent's current/main job. They measure different constructs (monthly total earnings vs. wage rate), use different response formats (confirmation of a dollar total vs. a numeric hourly rate), and have different reference frames.",no,partial,last month,last month,not specified,current (at time of survey),False
FOODAPS_0533,FOODAPS_289,"According to our calculations, NAME received [calculate TOTAL FROM I1b and I1a by month] altogether in earnings from work last month before taxes and other deductions. Is that correct?",ACS_5,What is your best estimate of your hourly rate of pay?,Earnings,related_but_distinct,related_but_distinct,high,high,"Question A asks for total earnings from work in the past month (a specific dollar amount), while Question B asks for hourly rate of pay (a rate-based measure). These represent fundamentally different earning metrics: total monthly earnings versus hourly wage. Even if reference periods aligned, the response formats and underlying concepts (total compensation vs. wage rate) are distinct and would not be interchangeable.","Question A asks respondents to confirm a calculated total amount of earnings from work for 'last month' (a monthly pre-tax dollar total) and elicits a confirmation (yes/no) about that figure. Question B asks for an estimate of an hourly rate of pay (a current unit rate) with no explicit reference period and requires a numeric dollar-per-hour response. The two ask about different metrics (monthly total vs hourly rate), use different response formats, and B lacks a clear reference period, so they are related by topic (earnings) but are distinct.",no,partial,last month,last month,not specified,not specified,True
FOODAPS_0534,FOODAPS_289,"According to our calculations, NAME received [calculate TOTAL FROM I1b and I1a by month] altogether in earnings from work last month before taxes and other deductions. Is that correct?",ACS_8,"How much do you usually receive JUST in overtime pay, tips or commissions, before taxes or other deductions?",Earnings,related_but_distinct,related_but_distinct,high,high,"Question A asks for total earnings from work (all sources) in a specific recent period (last month), while Question B asks specifically about overtime pay, tips, and commissions only (a subset of earnings) on a typical/usual basis. These differ in both scope (total vs. specific components) and reference period (specific month vs. habitual pattern).","Question A asks respondents to confirm a calculated total of all earnings from work for last month (a monthly reference and a total amount verification). Question B asks for the usual amount received ONLY in overtime pay, tips, or commissions (a subset of earnings) and does not specify an explicit time frame beyond 'usually' and solicits an amount rather than a confirmation of a computed total. These target different constructs (total monthly earnings vs. typical supplemental earnings components) and differ in scope and implied response format.",no,no,last month,last month,usually (ongoing/typical),usually (no specific time period specified),True
FOODAPS_0535,FOODAPS_289,"According to our calculations, NAME received [calculate TOTAL FROM I1b and I1a by month] altogether in earnings from work last month before taxes and other deductions. Is that correct?",ACS_9,"What is your best estimate of how much you usually earn weekly, JUST in overtime pay, tips, or commissions, before taxes or other deductions?",Earnings,related_but_distinct,related_but_distinct,high,high,"Both questions address earnings before taxes/deductions, but they differ fundamentally in scope and specificity. Question A captures total earnings from work in the prior month, while Question B asks only about overtime pay, tips, or commissions on a weekly basis. Question B explicitly excludes regular wages and uses a different time frame (usual weekly vs. actual last month), making them measure different earnings components.","The questions address earnings but ask about different constructs: A asks about total earnings from work for the prior month (and is phrased as a yes/no confirmation of a calculated monthly total), whereas B asks for a usual weekly dollar amount only for overtime, tips, or commissions. They also differ in reference period (last month vs usual weekly) and response format (confirmation of a calculated total vs open numeric estimate), so they are related but not interchangeable.",no,no,last month,last month,usually earn weekly,usually weekly,True
FOODAPS_0536,FOODAPS_290,What is your best estimate of the correct total amount that NAME received in income from earnings from work before taxes and other deductions last month?,ACS_1,"For your [main] job, what is the easiest way for you to report your total earnings BEFORE taxes or other deductions: hourly, weekly, annually, or on some other basis?",Earnings,response_format_mismatch,related_but_distinct,high,high,"Both questions address earnings before taxes from work, but they differ fundamentally in what they ask respondents to provide. Question A requests a specific dollar amount for a defined monthly period, while Question B asks respondents to identify their preferred reporting method (hourly, weekly, annual, or other) without requesting actual earnings data. Question B is a routing/preference question that precedes earnings data collection, whereas Question A directly collects the earnings amount.","Question A requests a numeric total dollar amount of earnings before taxes for the respondent (or named person) for a specific reference period (last month). Question B asks how the respondent would prefer to report earnings for their main job (unit/basis: hourly, weekly, annually) rather than asking for an amount or specifying a time frame, and it also restricts scope to the main job. These differences in intent (amount vs reporting unit), scope (all earnings vs main job), and explicit time reference make the items related in topic but distinct in measurement.",no,no,last month,last month,not specified,not specified,False
FOODAPS_0537,FOODAPS_290,What is your best estimate of the correct total amount that NAME received in income from earnings from work before taxes and other deductions last month?,ACS_3,"EXCLUDING overtime pay, tips and commissions what is your hourly rate of pay on [this/your main] job?",Earnings,related_but_distinct,related_but_distinct,high,high,"While both questions address earnings, they measure fundamentally different constructs. Question A asks for total gross earned income for a specific monthly period, while Question B asks for hourly wage rate on a current job, explicitly excluding variable pay components. Question A captures actual income received (stock measure over time), whereas Question B captures a rate metric (wage structure) that could apply to multiple time periods.","Question A asks for total gross earnings received last month (a monthly dollar amount before taxes), while Question B asks for the current hourly rate on the main job and explicitly excludes overtime, tips, and commissions. They differ in unit (monthly total vs hourly rate), scope of pay included, and B has no explicit reference period, so they measure related but different concepts.",no,no,last month,last month,not specified,not specified,True
FOODAPS_0538,FOODAPS_290,What is your best estimate of the correct total amount that NAME received in income from earnings from work before taxes and other deductions last month?,ACS_4,What is your hourly rate of pay on [this/ your main] job?,Earnings,related_but_distinct,related_but_distinct,high,high,"Question A asks for total earnings from work before taxes for a specific month, while Question B asks for hourly rate of pay, which are fundamentally different metrics. Question A captures gross monthly earnings (a flow measure), whereas Question B captures the wage rate (a rate measure). Even if Question B's reference period were specified, the questions measure different constructs—one is total earnings and the other is compensation rate.","Question A asks for a total dollar amount of earnings received last month (pre-tax), while Question B asks for an hourly rate of pay on a job with no explicit reference period. They measure different constructs (monthly total vs hourly rate), use different response formats, and B cannot be converted into A without additional information on hours worked, number of jobs, and pay timing.",no,no,last month,last month,not specified,not specified,True
FOODAPS_0539,FOODAPS_290,What is your best estimate of the correct total amount that NAME received in income from earnings from work before taxes and other deductions last month?,ACS_5,What is your best estimate of your hourly rate of pay?,Earnings,related_but_distinct,related_but_distinct,high,high,"While both questions address earnings, they measure fundamentally different constructs. Question A asks for total monthly earnings (a flow measure over a specific period), whereas Question B asks for hourly rate of pay (a rate measure with no time reference). To derive one from the other would require additional information about hours worked, making them distinct measures despite both relating to employment income.","Question A asks for a total dollar amount of earnings received last month (pre-tax), while Question B asks for an hourly rate of pay and does not specify a time frame. They measure related aspects of earnings but are different units and purposes (total monthly income vs wage rate) and cannot be directly equated without additional information on hours worked and weeks worked.",no,partial,last month,last month,not specified,not specified,True
FOODAPS_0540,FOODAPS_290,What is your best estimate of the correct total amount that NAME received in income from earnings from work before taxes and other deductions last month?,ACS_8,"How much do you usually receive JUST in overtime pay, tips or commissions, before taxes or other deductions?",Earnings,related_but_distinct,related_but_distinct,high,high,"While both questions address earnings before taxes, they measure fundamentally different income components. Question A seeks total work earnings for a specific monthly period, whereas Question B specifically targets only overtime pay, tips, and commissions—a subset of earnings. Additionally, Question B uses 'usually receive' (regular/typical amount) rather than a specific time period, making the reference periods incompatible.","Question A asks for the respondent's total earnings from work in the specific reference period of last month (gross). Question B asks for the usual amount received only in overtime, tips, or commissions (a subset of earnings) and uses a general 'usually' time reference rather than a specific past month. The scope (total vs. specific components) and reference period differ, so they are related by topic but ask distinct things.",no,no,last month,last month,usually (ongoing/regular),usually,True
FOODAPS_0541,FOODAPS_290,What is your best estimate of the correct total amount that NAME received in income from earnings from work before taxes and other deductions last month?,ACS_9,"What is your best estimate of how much you usually earn weekly, JUST in overtime pay, tips, or commissions, before taxes or other deductions?",Earnings,related_but_distinct,related_but_distinct,high,high,"Both questions measure work earnings, but Question A captures total earnings from all work sources before deductions for a monthly period, while Question B specifically isolates only overtime pay, tips, and commissions on a weekly basis. Question B explicitly excludes regular wages/salary and uses a different time frame (weekly vs. monthly), making them distinct measures despite both addressing the earnings subtopic.","Question A asks for total earnings from work for the respondent last month (a monthly retrospective total), while Question B asks for the usual weekly amount from only overtime pay, tips, or commissions. They differ in scope (total earnings vs only specific pay components) and in reference period/measurement (last month vs usual weekly), so they are not equivalent.",no,no,last month,last month,weekly (usual),usually (weekly),True
FOODAPS_0542,FOODAPS_20,Are you male or female?,ACS_22,What is Person 1’s sex?,Sex,exact_duplicate,exact_duplicate,high,high,"Both questions ask for the same demographic characteristic (sex/gender) with no time reference, using nearly identical wording and implicit response formats (male/female or similar binary options). The minor phrasing difference ('Are you' vs 'What is Person 1's') reflects survey context rather than conceptual difference and does not affect the meaning or comparability of the questions.","Both items elicit the respondent's/Person 1's sex using the same binary framing (male/female) with only minor perspective wording differences (first-person 'Are you...' vs third-person 'What is Person 1’s...'). There is no difference in reference period or response format, so they are equivalent in meaning and measurement.",yes,yes,not specified,not specified,not specified,not specified,True
FOODAPS_0543,FOODAPS_20,Are you male or female?,ACS_27,What is Person 2’s sex?,Sex,exact_duplicate,exact_duplicate,high,high,"Both questions ask for the same demographic attribute (biological sex) with no meaningful differences in wording, scope, or intent. Question A uses the more direct phrasing 'Are you male or female?' while Question B uses 'What is Person 2's sex?' but both are asking for identical information with the same expected response categories (male/female). The reference to a specific person in Question B is a survey administration detail rather than a conceptual difference.","Both items ask the respondent’s sex using the same binary framing (male/female) and would employ the same response format; the only difference is grammatical perspective (first-person vs. third-person/roster). There is no difference in intent, timing, or measurement, so they are effectively identical in meaning and use.",yes,yes,not specified,not specified,not specified,not specified,True
FOODAPS_0544,FOODAPS_20,Are you male or female?,ACS_32,What is Person 3’s sex?,Sex,exact_duplicate,exact_duplicate,high,high,"Both questions ask for the same demographic characteristic (sex/gender) with identical intent and meaning. Question A uses direct phrasing ('Are you male or female?') while Question B uses indirect reference ('Person 3's sex'), but this is a formatting difference due to survey structure, not a conceptual difference. Both have no specified reference period and expect the same categorical response options.",Both questions elicit the respondent’s sex using the same dichotomous framing (male/female) and contain no time reference; the only surface difference is wording and respondent reference (first-person self vs. third-person named household member). These differences do not change the concept or response format. There is no difference in reference period or measurement intent.,yes,yes,not specified,not specified,not specified,not specified,True
FOODAPS_0545,FOODAPS_21,Are you male or female?,ACS_22,What is Person 1’s sex?,Sex,exact_duplicate,exact_duplicate,high,high,"Both questions ask for the same demographic information about biological sex with no time reference. Question A uses informal phrasing ('Are you male or female?') while Question B uses more neutral administrative language ('What is Person 1's sex?'), but these are stylistic differences that do not affect the underlying concept being measured or the expected response categories.","Both questions ask the respondent’s sex using equivalent wording and expected response options (male/female) with no time frame. The only difference is phrasing/person-labeling ('Are you' vs 'What is Person 1’s'), which does not change meaning or response format.",yes,yes,not specified,not specified,not specified,not specified,True
FOODAPS_0546,FOODAPS_21,Are you male or female?,ACS_27,What is Person 2’s sex?,Sex,exact_duplicate,exact_duplicate,high,high,"Both questions ask for the same core demographic information about an individual's sex/gender with no meaningful differences in wording, reference period, or response format. Question A uses the simpler phrasing 'Are you male or female?' while Question B uses 'What is Person 2's sex?' but both are asking for identical categorical information with the same binary response options. The minor wording difference (direct question vs. third-person reference) reflects survey administration context rather than conceptual difference.","Both items elicit the same attribute — the respondent’s/household member’s sex — using the same binary framing (male/female); the only difference is the referent ('you' vs 'Person 2'), which does not alter the concept measured. Neither question specifies a time frame or a different response format, so they are effectively equivalent in meaning and measurement.",yes,yes,not specified,not specified,not specified,not specified,True
FOODAPS_0547,FOODAPS_21,Are you male or female?,ACS_32,What is Person 3’s sex?,Sex,exact_duplicate,exact_duplicate,high,high,"Both questions ask for the same demographic characteristic (sex/gender) with no reference periods specified. Question A uses informal phrasing ('Are you male or female?') while Question B uses more formal administrative language ('What is Person 3's sex?'), but these minor wording differences do not affect the core concept being measured. Both expect the same categorical response about biological sex.","Both questions ask for the respondent's sex using the same binary categories (male/female); the only difference is person reference ('you' versus 'Person 3'), which does not change meaning or response format. Neither question includes any time frame.",yes,yes,not specified,not specified,not specified,not specified,True
FOODAPS_0548,FOODAPS_22,Are you male or female?,ACS_22,What is Person 1’s sex?,Sex,exact_duplicate,exact_duplicate,high,high,"Both questions ask for the same demographic characteristic (sex/gender) with identical reference frames (present tense, no time qualification). The wording differs only stylistically—'Are you male or female?' vs. 'What is Person 1's sex?'—but both elicit the same binary categorical response about an individual's sex. The minor phrasing variation does not affect meaning or comparability.","Both questions ask the respondent's biological/legal sex using equivalent binary wording and would yield the same data (male/female). Wording differences (direct 'Are you...' vs. 'What is Person 1’s sex?') do not change the concept, reference period, or likely response format.",yes,yes,not specified,not specified,not specified,not specified,True
FOODAPS_0549,FOODAPS_22,Are you male or female?,ACS_27,What is Person 2’s sex?,Sex,exact_duplicate,exact_duplicate,high,high,"Both questions ask for the same biological sex/gender characteristic with identical response options (male/female). The only difference is that Question B specifies 'Person 2' to identify which household member is being asked about, while Question A asks the respondent directly. This is a standard survey administration difference, not a conceptual difference. Both measure the same attribute in the same way.","Both questions ask for a person's sex using the same binary categories (male/female) and have no time reference; the only difference is grammatical perspective (self vs. third-person reference to ""Person 2""). This wording difference does not change the concept measured or the response format.",yes,partial,not specified,not specified,not specified,not specified,True
FOODAPS_0550,FOODAPS_22,Are you male or female?,ACS_32,What is Person 3’s sex?,Sex,exact_duplicate,exact_duplicate,high,high,"Both questions ask for the same demographic attribute (sex/gender) with identical response options and no specified time reference, making them functionally equivalent for data collection purposes. The only trivial difference is Question A uses 'male or female' while Question B uses 'sex,' but these are standard synonymous phrasings in federal surveys with identical meaning and response categories.","Both questions ask the respondent's sex using the same binary framing (male/female) and have no specified reference period. The only difference is phrasing (direct first-person versus third-person identification of a household member), which does not change the concept or expected response format.",yes,yes,not specified,not specified,not specified,not specified,True
FOODAPS_0551,FOODAPS_23,Are you male or female?,ACS_22,What is Person 1’s sex?,Sex,exact_duplicate,exact_duplicate,high,high,"Both questions ask for the same demographic characteristic (sex/gender) with no meaningful differences in wording, reference period, or response format. Question A uses the more direct phrasing 'Are you male or female?' while Question B uses 'What is Person 1's sex?' but both are asking the identical underlying information with standard binary response options. The minor wording variation (direct address vs. third-person reference) does not affect the substance of what is being measured.",Both items ask for the respondent's sex using equivalent response categories (male/female) and differ only in grammatical framing (first‑person vs. roster label). There is no difference in reference period or answer format that would change the meaning or use of the data.,yes,yes,not specified,not specified,not specified,not specified,True
FOODAPS_0552,FOODAPS_23,Are you male or female?,ACS_27,What is Person 2’s sex?,Sex,near_duplicate,exact_duplicate,high,high,Both questions ask for the same demographic information (sex/gender) with identical response options and no specified time reference. The only difference is minor wording: Question A uses informal phrasing ('Are you male or female?') while Question B uses formal survey language ('What is Person 2's sex?'). The latter's reference to 'Person 2' is a roster-specific framing rather than a conceptual difference.,"Both questions ask the respondent to report a person's sex (male or female) and use the same categorical response concept; the only substantive wording difference is the reference (self vs Person 2), which does not change meaning or response format. There is no time frame difference or differing answer types.",yes,yes,not specified,not specified,not specified,not specified,False
FOODAPS_0553,FOODAPS_23,Are you male or female?,ACS_32,What is Person 3’s sex?,Sex,exact_duplicate,exact_duplicate,high,high,"Both questions ask for the same demographic characteristic (sex/gender) with no meaningful differences in concept, reference period, or response format. Question A uses direct address ('you') while Question B uses third-person reference ('Person 3'), but this is a survey administration difference rather than a conceptual one. Both would yield identical binary or categorical sex responses.","Both questions ask the respondent’s/household member’s sex using the same categorical concept (male or female) with no time reference and equivalent response intent. The only superficial difference is the grammatical target (self vs. named household member), which does not change meaning or response format.",yes,yes,not specified,not specified,not specified,not specified,True
FOODAPS_0554,FOODAPS_24,Are you male or female?,ACS_22,What is Person 1’s sex?,Sex,exact_duplicate,exact_duplicate,high,high,"Both questions ask for the same demographic characteristic (sex/gender) with no time reference, using nearly identical phrasing. Question A uses the more colloquial 'male or female' while Question B uses the more formal 'sex,' but these refer to the same underlying concept with the same response options. The minor wording variation does not meaningfully change the question's intent or response format.","Both questions ask the respondent's sex using the same binary framing (male/female) with no time reference; the only difference is pronoun/person (direct vs. third-person label 'Person 1'), which does not change meaning or response format. There is no difference in reference period or measurement intent.",yes,yes,not specified,not specified,not specified,not specified,True
FOODAPS_0555,FOODAPS_24,Are you male or female?,ACS_27,What is Person 2’s sex?,Sex,exact_duplicate,exact_duplicate,high,high,"Both questions ask for the same demographic characteristic (sex/gender) with identical response options (male/female). The only difference is that Question B specifies a particular household member ('Person 2') while Question A does not, but this is a contextual difference in survey administration, not a substantive difference in what is being measured. The core concept, reference period, and response format are all equivalent.","Both questions ask for the respondent's/household member's sex (male or female) with no time frame and imply the same response options; the only difference is perspective (first person vs third person). This wording change does not alter meaning, reference period, or response format, so they are effectively identical.",yes,yes,not specified,not specified,not specified,not specified,True
FOODAPS_0556,FOODAPS_24,Are you male or female?,ACS_32,What is Person 3’s sex?,Sex,exact_duplicate,exact_duplicate,high,high,"Both questions ask for the same demographic characteristic (sex/gender) with identical reference points (current/present status) and the same response format (male/female binary categories). The only difference is that Question B specifies a particular person in the survey (Person 3), while Question A uses direct address, but this is a standard survey administration variation rather than a substantive difference in what is being measured.","Both items ask the respondent’s sex (male or female) and imply the same response categories; the only wording difference is first-person versus third-person (self vs household member). There is no time reference and the response format is effectively identical, so the core concept and measurement are the same.",yes,partial,not specified,not specified,not specified,not specified,True
FOODAPS_0557,FOODAPS_25,Are you male or female?,ACS_22,What is Person 1’s sex?,Sex,exact_duplicate,exact_duplicate,high,high,"Both questions ask for the same demographic characteristic (biological sex) with identical reference frames (present tense, no time qualifier) and equivalent response formats (binary male/female categories). The only difference is minor wording variation ('Are you' vs 'What is Person 1's'), which reflects survey design conventions but does not affect the substantive meaning or comparability of responses.",Both questions ask for the respondent's sex using the same binary framing (male/female) and contain no time reference; the slight wording difference ('Are you...' vs 'What is Person 1’s sex?') does not change the concept or response format. Any differences (first‑person vs roster reference) are wording/administrative only and do not alter the substantive measure.,yes,yes,not specified,not specified,not specified,not specified,True
FOODAPS_0558,FOODAPS_25,Are you male or female?,ACS_27,What is Person 2’s sex?,Sex,exact_duplicate,exact_duplicate,high,high,"Both questions ask for the same demographic characteristic (sex/gender) with identical response expectations. Question A uses direct second-person address ('Are you') while Question B uses third-person reference ('Person 2's sex'), but these are functionally equivalent formats for collecting the same binary sex data. Neither specifies a time reference because sex is a static characteristic.","Both questions ask the respondent’s/household member’s sex using the same dichotomous framing (male/female). There is no time reference or difference in response format implied; the only difference is person reference (self vs Person 2), which does not change the concept measured. Therefore they are effectively identical in meaning and format.",yes,yes,not specified,not specified,not specified,not specified,True
FOODAPS_0559,FOODAPS_25,Are you male or female?,ACS_32,What is Person 3’s sex?,Sex,exact_duplicate,exact_duplicate,high,high,"Both questions ask for the same demographic information about an individual's sex/gender with no meaningful difference in wording or intent. Question A uses 'male or female' while Question B uses 'sex,' but these are equivalent phrasings of the same binary sex classification. Neither question specifies a reference period because sex is a static characteristic not dependent on time.","Both questions ask the respondent's biological sex using the same binary response set (male/female) and differ only in grammatical perspective (first‑person vs third‑person reference). There is no difference in meaning, timing, or expected response format, so they are effectively identical in content.",yes,yes,not specified,not specified,not specified,not specified,True
FOODAPS_0560,FOODAPS_26,Are you male or female?,ACS_22,What is Person 1’s sex?,Sex,exact_duplicate,exact_duplicate,high,high,"Both questions ask for the same demographic variable (sex/gender) with identical reference points (current/present status) and response formats (binary male/female categories). The only difference is minor wording variation (""Are you"" vs ""What is Person 1's""), which reflects survey context rather than substantive differences in the construct being measured.","Both items ask for the respondent’s sex using equivalent binary framing (male/female) with no time reference; the only difference is perspective/phrasing ('Are you...' vs 'What is Person 1’s sex?'), which does not change meaning or response format. Thus they are functionally the same for data collection purposes.",yes,yes,not specified,not specified,not specified,not specified,True
FOODAPS_0561,FOODAPS_26,Are you male or female?,ACS_27,What is Person 2’s sex?,Sex,exact_duplicate,exact_duplicate,high,high,"Both questions ask for the same demographic characteristic (sex/gender) with no meaningful differences in concept, reference period, or response format. Question A uses the phrasing 'male or female' while Question B uses 'sex,' but these refer to the same biological sex designation. The minor wording variation ('Are you' vs 'What is Person 2's') reflects survey context rather than substantive differences in what is being measured.",Both questions ask for the respondent's/Person 2's sex (male or female) and have the same meaning and implied response format; the only difference is phrasing (first-person vs. third-person). There is no difference in reference period or substantive content that would change measurement.,yes,yes,not specified,not specified,not specified,not specified,True
FOODAPS_0562,FOODAPS_26,Are you male or female?,ACS_32,What is Person 3’s sex?,Sex,exact_duplicate,exact_duplicate,high,high,"Both questions ask for the same core demographic variable—biological sex—using nearly identical wording and response formats. Question A uses the direct phrasing 'Are you male or female?' while Question B uses 'What is Person 3's sex?' but both reference the same concept with standard binary response options. The minor wording variation (direct address vs. third-person reference) reflects only the survey administration context, not a substantive difference in what is being measured.","Both items ask for the respondent’s/household member’s sex using equivalent binary wording (male/female) and have no time reference; the only difference is grammatical perspective (first-person vs. third-person), which does not change the concept or response format. There is no substantive difference in meaning, reference period, or answer choices.",yes,yes,not specified,not specified,not specified,not specified,True
FOODAPS_0563,FOODAPS_58,Is NAME male or female?,ACS_22,What is Person 1’s sex?,Sex,exact_duplicate,exact_duplicate,high,high,"Both questions ask for the same demographic characteristic (sex/gender) with identical reference points (the named individual at the time of survey). The minor wording differences ('Is NAME male or female?' vs 'What is Person 1's sex?') are stylistic variations that do not affect meaning, response options, or data collection methodology. Both use binary male/female response categories standard for federal surveys.",Both items ask for the respondent’s sex using the same categorical distinction (male/female) and contain no time reference. The wording differs only in label style (NAME vs. Person 1) but does not change meaning or response format. Thus they are functionally identical.,yes,yes,not specified,not specified,not specified,not specified,True
