pair_id,survey_q_id,survey_text,acs_q_id,acs_text,subtopic,claude_classification,gpt_classification,claude_confidence,gpt_confidence,claude_reasoning,gpt_reasoning,claude_consolidation_potential,gpt_consolidation_potential,claude_reference_period_a,gpt_reference_period_a,claude_reference_period_b,gpt_reference_period_b,models_agree
CPS_0807,CPS_164,(Do / Does) (name/you) have a disability that prevents (you/he/she) from accepting any kind of work during the next six months?,ACS_85,Is this person blind or does he/she have serious difficulty seeing even when wearing glasses?,Disability,related_but_distinct,related_but_distinct,high,high,"Question A asks about work disability broadly (ability to accept any work), while Question B asks specifically about vision disability (blindness or serious difficulty seeing). Question A assesses functional limitation in a work context with a future time frame, whereas Question B measures a specific sensory impairment without temporal qualification. These measure different dimensions of disability.","Question A asks a forward-looking, work‑limiting disability (whether any disability prevents accepting work during the next six months) and is about functional limitation and employability. Question B asks about a specific impairment (blindness/serious difficulty seeing now) and does not ask about work limitations or a time frame. While both concern disability, they target different constructs (work-limiting status vs vision impairment).",no,no,next six months,next six months,not specified,not specified,True
CPS_0808,CPS_164,(Do / Does) (name/you) have a disability that prevents (you/he/she) from accepting any kind of work during the next six months?,ACS_86,"Because of a physical, mental, or emotional condition, does this person have serious difficulty concentrating, remembering, or making decisions",Disability,related_but_distinct,related_but_distinct,high,high,"Both questions address disability, but they measure fundamentally different aspects. Question A assesses work capacity and employment barriers with a specific 6-month forward-looking timeframe, while Question B focuses on cognitive functional limitations (concentration, memory, decision-making) without a specified timeframe. Question A is employment-focused and behavioral, while Question B is condition-focused and functional; someone could have cognitive difficulties without being unable to work, and vice versa.","Question A asks whether the person has a disability that would prevent accepting any kind of work over a specified future six-month period (global, employment‑impact focus). Question B asks about current serious difficulty with cognitive functions (concentrating, remembering, making decisions) with no timeframe and does not address work incapacity. The constructs (work‑preventing disability vs a specific cognitive functional limitation) and the temporal framing differ, so they are related by topic but measure distinct concepts.",no,no,next six months,during the next six months,not specified,not specified,True
CPS_0809,CPS_164,(Do / Does) (name/you) have a disability that prevents (you/he/she) from accepting any kind of work during the next six months?,ACS_87,Does this person have serious difficulty walking or climbing stairs?,Disability,related_but_distinct,related_but_distinct,high,high,"Question A asks about work capacity over a specific future period (next 6 months) and is employment-focused, while Question B asks about a specific functional limitation (walking/climbing stairs) with no time reference. Question A measures disability's impact on employment ability; Question B measures a particular type of functional difficulty. These capture different dimensions of disability and serve different survey purposes.","Question A asks whether the respondent has a disability that would prevent accepting any kind of work during the next six months (a broad, employment-limiting disability with a future time frame). Question B asks only about current serious difficulty walking or climbing stairs (a specific functional limitation, no time frame). These measure different constructs (employment-limiting disability vs. a single mobility impairment) and are not interchangeable.",no,no,next six months,next six months,not specified,not specified,True
CPS_0810,CPS_164,(Do / Does) (name/you) have a disability that prevents (you/he/she) from accepting any kind of work during the next six months?,ACS_88,Does this person have difficulty dressing or bathing?,Disability,related_but_distinct,related_but_distinct,high,high,"Both questions address disability but measure fundamentally different constructs. Question A asks about work disability—whether a disability prevents accepting any work in the future (functional limitation for employment). Question B asks about difficulty with specific Activities of Daily Living (ADLs), namely dressing or bathing, which are basic self-care tasks unrelated to work capacity. A person could have difficulty bathing but be capable of work, or vice versa.","Question A asks whether a respondent has a disability that prevents accepting any kind of work during the next six months (an employment-limiting, forward-looking disability measure). Question B asks about current difficulty dressing or bathing (a specific ADL/functioning item) with no time frame. These target different specific constructs (work-prevention vs self-care difficulty) and are not interchangeable.",no,no,next six months,next six months,not specified,not specified,True
CPS_0811,CPS_164,(Do / Does) (name/you) have a disability that prevents (you/he/she) from accepting any kind of work during the next six months?,ACS_89,"Because of a physical, mental, or emotional condition, does this person have difficulty doing errands alone such as visiting a doctor’s office or shopping?",Disability,related_but_distinct,related_but_distinct,high,high,"Both questions address disability but measure fundamentally different constructs. Question A assesses work disability (ability to work during a specific future period), while Question B measures functional limitation in activities of daily living (errands/shopping). Question A focuses on employment capacity with a forward-looking 6-month reference period, whereas Question B examines current functional difficulty without a specified time frame. These capture distinct dimensions of disability with different policy implications.","Question A asks specifically whether a disability prevents the respondent from accepting any kind of work during the next six months (a work-limiting, future-oriented incapacity). Question B asks about current difficulty doing errands alone (independent living/mobility tasks) because of a condition. These probe different domains (employment capacity vs. ability to perform errands), likely different severity thresholds, and B has no explicit future time frame, so they are related by topic (disability) but ask distinct constructs.",no,no,next six months,next six months,not specified,not specified,True
CPS_0812,CPS_165,(Do / Does) (name/you) have a disability that prevents (you/he/she) from accepting any kind of work during the next six months?,ACS_84,Is this person deaf or does he/she have serious difficulty hearing?,Disability,related_but_distinct,related_but_distinct,high,high,"Question A asks about functional work disability broadly (any work limitation preventing employment), while Question B asks about a specific sensory disability (hearing difficulty). Question A is a general work-capacity measure with a forward-looking time frame, whereas Question B assesses a particular impairment without temporal bounds. These measure different aspects of disability—functional limitation vs. specific condition.","Question A asks about a disability that prevents accepting any kind of work during the next six months (a work‑limiting, time‑bound functional limitation). Question B asks only about hearing impairment (deaf or serious difficulty hearing) with no time frame or work‑limitation context. They address different specific constructs (work‑limiting disability vs. a particular impairment), so they are related but not equivalent.",no,no,next six months,next six months,not specified,not specified,True
CPS_0813,CPS_165,(Do / Does) (name/you) have a disability that prevents (you/he/she) from accepting any kind of work during the next six months?,ACS_85,Is this person blind or does he/she have serious difficulty seeing even when wearing glasses?,Disability,related_but_distinct,related_but_distinct,high,high,"Question A asks about work disability broadly and whether someone can accept any kind of work over a 6-month period, making it functional and employment-focused. Question B asks specifically about vision impairment (blindness or serious seeing difficulty), which is one type of sensory disability but does not assess work capacity or functional limitations. These address different dimensions of disability: one is employment-related functional status, the other is a specific sensory impairment diagnosis.","Question A asks whether any disability will prevent the respondent from accepting any kind of work during the next six months (a future, work-limiting functional question). Question B asks only about current visual impairment (blindness or serious difficulty seeing even with glasses) and does not address work capability or a time frame. The content domains and intent differ, so they are related by topic (disability) but ask distinct things.",no,no,next six months,next six months,not specified,not specified,True
CPS_0814,CPS_165,(Do / Does) (name/you) have a disability that prevents (you/he/she) from accepting any kind of work during the next six months?,ACS_86,"Because of a physical, mental, or emotional condition, does this person have serious difficulty concentrating, remembering, or making decisions",Disability,related_but_distinct,related_but_distinct,high,high,"Question A asks about work disability (functional limitation preventing employment), while Question B asks specifically about cognitive difficulties (concentrating, remembering, deciding). These are distinct disability concepts—one is employment-focused and future-oriented, the other is cognitive-function-focused with no time reference. A person could have serious cognitive difficulty but still be able to work, or vice versa.","Question A asks whether a disability would prevent accepting any kind of work during the next six months (a temporally specific measure of employability due to disability). Question B asks about serious difficulty concentrating, remembering, or making decisions (a specific cognitive functional limitation) with no time frame; the constructs overlap only partially and are not equivalent.",no,no,next six months,next six months,not specified,not specified,True
CPS_0815,CPS_165,(Do / Does) (name/you) have a disability that prevents (you/he/she) from accepting any kind of work during the next six months?,ACS_87,Does this person have serious difficulty walking or climbing stairs?,Disability,related_but_distinct,related_but_distinct,high,high,"Question A assesses functional work capacity and employability status with a future-oriented time frame (next six months), while Question B measures a specific functional limitation (walking/climbing stairs) without a time reference. Question A is broader and volitional (prevents accepting work), whereas Question B is narrower and measures objective physical difficulty. These capture different dimensions of disability.","Question A asks about a disabling condition that prevents accepting any kind of work during the next six months (a forward-looking, work-limitation measure). Question B asks about current serious difficulty walking or climbing stairs (a specific functional limitation) with no time frame and does not directly address work capacity. The two questions target different constructs (overall work-preventing disability vs a specific mobility difficulty), so they are related but not equivalent.",no,no,next six months,next six months,not specified,not specified,True
CPS_0816,CPS_165,(Do / Does) (name/you) have a disability that prevents (you/he/she) from accepting any kind of work during the next six months?,ACS_88,Does this person have difficulty dressing or bathing?,Disability,related_but_distinct,related_but_distinct,high,high,"Both questions address disability but measure fundamentally different constructs. Question A assesses work disability and functional limitation in the economic/employment context with a forward-looking 6-month frame. Question B measures a specific functional limitation (self-care activities) without temporal reference. Question A is broader and work-focused while Question B is narrower and activity-specific; one person could answer 'yes' to B but 'no' to A, or vice versa.","Question A asks a broad, future-oriented work-preventing disability (ability to accept any kind of work during the next six months). Question B asks about a specific current functional limitation (difficulty dressing or bathing) with no time frame. The items address different constructs (work-limiting disability vs. ADL difficulty) and are not interchangeable.",no,no,next six months,next six months,not specified,not specified,True
CPS_0817,CPS_165,(Do / Does) (name/you) have a disability that prevents (you/he/she) from accepting any kind of work during the next six months?,ACS_89,"Because of a physical, mental, or emotional condition, does this person have difficulty doing errands alone such as visiting a doctor’s office or shopping?",Disability,related_but_distinct,related_but_distinct,high,high,"Both questions address disability but measure fundamentally different constructs. Question A assesses work disability with a specific forward-looking timeframe (next 6 months), focusing on employment capacity. Question B assesses functional limitation in Activities of Daily Living (errands/shopping) without a specified timeframe, focusing on independence in routine activities. These target different disability dimensions and cannot be used interchangeably.","Question A asks a forward-looking, employment-specific limitation (whether a disability prevents accepting any kind of work during the next six months). Question B asks about current functional difficulty with errands alone due to a condition (independent‑living/functional limitation) with no time frame. The constructs (work-preventing disability vs difficulty doing errands) address different aspects and severity of disability and are not interchangeable.",no,no,next six months,next six months,not specified,not specified,True
CPS_0818,CPS_166,(Do / Does) (name/you) have a disability that prevents (you/he/she) from accepting any kind of work during the next six months?,ACS_84,Is this person deaf or does he/she have serious difficulty hearing?,Disability,related_but_distinct,related_but_distinct,high,high,"Question A asks about work disability broadly (whether disability prevents accepting any work), while Question B asks specifically about hearing impairment or deafness. Question A measures functional limitation related to employment capacity; Question B measures a specific sensory disability. These capture different disability dimensions—one functional/employment-focused and one condition-specific—so neither could replace the other.","Question A asks whether the respondent has a disability that prevents accepting any kind of work during the next six months (a broad, work-limiting functional status with a specific future reference period). Question B asks only about deafness or serious difficulty hearing (a specific impairment, no time frame and not explicitly tied to employment). The concepts differ in domain (work-limiting disability vs. hearing impairment) and time reference, so they are related by topic but measure distinct things.",no,no,next six months,next six months,not specified,not specified,True
CPS_0819,CPS_166,(Do / Does) (name/you) have a disability that prevents (you/he/she) from accepting any kind of work during the next six months?,ACS_85,Is this person blind or does he/she have serious difficulty seeing even when wearing glasses?,Disability,related_but_distinct,related_but_distinct,high,high,"Question A assesses work disability broadly (any functional limitation preventing work acceptance), while Question B focuses specifically on vision impairment. Question A is a general disability screener tied to employment capacity over a 6-month outlook; Question B is a specific sensory domain question with no time reference. They address different aspects of disability—one functional/employment-based, one condition-specific.","Question A asks about a disability that prevents accepting any kind of work during the next six months (a future, work-limiting functional restriction). Question B asks about current vision impairment (blindness or serious difficulty seeing even with glasses), a specific condition, with no time frame and not tied to work capability. The items overlap only insofar as some vision impairments might prevent work, but they measure different constructs and are not interchangeable.",no,no,next six months,next six months,not specified,not specified,True
CPS_0820,CPS_166,(Do / Does) (name/you) have a disability that prevents (you/he/she) from accepting any kind of work during the next six months?,ACS_86,"Because of a physical, mental, or emotional condition, does this person have serious difficulty concentrating, remembering, or making decisions",Disability,related_but_distinct,related_but_distinct,high,high,"Both questions address disability but measure fundamentally different constructs. Question A assesses work disability and employment capacity over a specific 6-month period, while Question B measures cognitive functional limitation (concentration, memory, decision-making) from an unspecified physical, mental, or emotional condition without reference to employment or time frame. A person could have serious cognitive difficulty but still capable of work, or be unable to work for reasons other than cognitive function, making these distinct concepts despite both falling under 'disability.'","Question A asks about a disability that would prevent accepting any kind of work during the next six months (a future work‑limiting threshold), while Question B asks about current serious difficulty with concentrating, remembering, or making decisions (a specific cognitive functional limitation) with no time frame. They differ in construct (work‑limitation vs cognitive symptom), severity/threshold, and reference period, so they are related but not equivalent.",no,no,next six months,next six months,not specified,not specified,True
CPS_0821,CPS_166,(Do / Does) (name/you) have a disability that prevents (you/he/she) from accepting any kind of work during the next six months?,ACS_87,Does this person have serious difficulty walking or climbing stairs?,Disability,related_but_distinct,related_but_distinct,high,high,"Question A asks about work disability broadly—whether a disability prevents any work in the next 6 months—measuring functional limitation in an employment context. Question B asks about a specific functional difficulty (walking/climbing stairs), which is one potential manifestation of disability but does not directly measure work capacity or employment-related functional limitations. They address different aspects of disability.","Question A asks a broad, future-oriented work-limiting disability (whether a disability would prevent accepting any work during the next six months). Question B asks about a specific current functional limitation (serious difficulty walking or climbing stairs). They overlap only insofar as mobility limitations might contribute to inability to work, but they measure different constructs and time frames.",no,no,next six months,next six months,not specified,not specified,True
CPS_0822,CPS_166,(Do / Does) (name/you) have a disability that prevents (you/he/she) from accepting any kind of work during the next six months?,ACS_88,Does this person have difficulty dressing or bathing?,Disability,related_but_distinct,related_but_distinct,high,high,"Both questions address disability but measure fundamentally different aspects. Question A assesses work disability (functional limitation preventing employment), while Question B measures a specific activity of daily living (ADL) difficulty (dressing/bathing). A person could have difficulty bathing but still work, or be unable to work for reasons unrelated to ADL difficulties. These capture different dimensions of disability with different policy implications.","Question A asks about a disability that prevents accepting any kind of work during the next six months (an employment-limiting disability, future-oriented). Question B asks about difficulty dressing or bathing, a specific self-care/ADL functional limitation with no time frame. They target different functional domains and purposes, so they are not equivalent.",no,no,next six months,next six months,not specified,not specified,True
CPS_0823,CPS_166,(Do / Does) (name/you) have a disability that prevents (you/he/she) from accepting any kind of work during the next six months?,ACS_89,"Because of a physical, mental, or emotional condition, does this person have difficulty doing errands alone such as visiting a doctor’s office or shopping?",Disability,related_but_distinct,related_but_distinct,high,high,"While both questions address disability, they measure fundamentally different constructs. Question A focuses on work capacity and employment barriers with a prospective six-month timeframe, whereas Question B assesses functional limitations in specific instrumental activities of daily living (errands, doctor visits, shopping) without a specified timeframe. The CPS question is employment-oriented, while the ACS question is functional/activity-oriented, making them complementary but distinct measures of disability.","Question A asks whether a disability prevents accepting any kind of work during the next six months (a future, work-limiting criterion). Question B asks about difficulty doing errands alone due to a condition (a measure of independent-living/functional limitation) with no time frame. They address different specific domains (employment capability vs ability to perform errands), so they are related by topic (disability) but distinct in content and intended construct.",no,no,next six months,next six months,not specified,not specified,True
CPS_0824,CPS_167,(Do / Does) (name/you) have a disability that prevents (you/he/she) from accepting any kind of work during the next six months?,ACS_84,Is this person deaf or does he/she have serious difficulty hearing?,Disability,related_but_distinct,related_but_distinct,high,high,"Question A asks about work disability broadly (any condition preventing work acceptance), while Question B asks specifically about deaf/hearing difficulty. Question A measures functional limitation for employment purposes with a forward-looking six-month window, whereas Question B identifies a specific sensory disability without temporal reference. These measure different aspects of disability—one is employment-focused and outcome-based, the other is condition-specific and diagnostic.","Question A asks whether the respondent has any disability that will prevent accepting any kind of work during the next six months (a general, future-oriented work-limiting disability). Question B asks specifically about current hearing status (deafness or serious difficulty hearing). They address different constructs (general work-limiting disability vs. specific sensory impairment) and thus are related by topic (disability) but distinct in content and purpose.",no,no,next six months,next six months,not specified,not specified,True
CPS_0825,CPS_167,(Do / Does) (name/you) have a disability that prevents (you/he/she) from accepting any kind of work during the next six months?,ACS_85,Is this person blind or does he/she have serious difficulty seeing even when wearing glasses?,Disability,related_but_distinct,related_but_distinct,high,high,"Question A asks about work disability broadly (any condition preventing work acceptance), while Question B asks specifically about vision impairment. Question A uses a future-oriented reference period (next six months), whereas Question B assesses current functional status without temporal specification. These questions measure different disability dimensions: one focuses on work capacity generally, the other on a specific sensory impairment.","The CPS item asks about any disability that would prevent accepting work during the next six months (a future, work-limiting functional question), while the ACS item asks specifically about blindness or serious difficulty seeing (a condition-specific question about vision). They cover the same high-level topic (disability) but ask about different constructs (work limitation vs vision impairment) and different time framing, so they are distinct.",no,no,next six months,next six months,not specified,not specified,True
CPS_0826,CPS_167,(Do / Does) (name/you) have a disability that prevents (you/he/she) from accepting any kind of work during the next six months?,ACS_86,"Because of a physical, mental, or emotional condition, does this person have serious difficulty concentrating, remembering, or making decisions",Disability,related_but_distinct,related_but_distinct,high,high,"While both questions address disability, they measure fundamentally different constructs. Question A assesses work capacity and employment barriers with a specific forward-looking timeframe (next 6 months), whereas Question B focuses on cognitive/functional limitations (concentration, memory, decision-making) without a specified timeframe. Question A's emphasis is employment-related disability, while Question B captures functional cognitive limitations that may or may not affect work capacity.","Question A asks about a disability that prevents accepting any kind of work during a specified future six‑month period (employment-limiting disability). Question B asks about current serious difficulty with cognitive functions (concentrating, remembering, or making decisions) with no time frame and does not link to work capability. The concepts overlap only under the broad topic of disability but ask about different functional domains and time references, so they are distinct.",no,no,next six months,next six months,not specified,not specified,True
CPS_0827,CPS_167,(Do / Does) (name/you) have a disability that prevents (you/he/she) from accepting any kind of work during the next six months?,ACS_87,Does this person have serious difficulty walking or climbing stairs?,Disability,related_but_distinct,related_but_distinct,high,high,"Question A asks about work disability broadly—whether any disability prevents accepting any kind of work for the next six months. Question B asks about a specific functional limitation (walking or climbing stairs difficulty). While both relate to disability, they measure different constructs: one is work-focused and functional-status-agnostic, the other is domain-specific and functional-status-focused. Someone could have serious difficulty walking/climbing stairs but still accept sedentary work, or conversely, have a non-mobility disability preventing work.","Question A asks about a broad, work-preventing disability with a specific future reference period (ability to accept any kind of work during the next six months). Question B asks about a current, specific functional limitation (serious difficulty walking or climbing stairs) with no time frame and no explicit link to employment. While both fall under 'disability', they measure different constructs (employment-limiting disability vs. mobility difficulty) and are not interchangeable.",no,no,next six months,next six months,not specified,not specified,True
CPS_0828,CPS_167,(Do / Does) (name/you) have a disability that prevents (you/he/she) from accepting any kind of work during the next six months?,ACS_88,Does this person have difficulty dressing or bathing?,Disability,related_but_distinct,related_but_distinct,high,high,"Question A measures work disability broadly—whether a disability prevents any work in the next six months—capturing functional limitations in an employment context. Question B measures a specific functional limitation (Activities of Daily Living: dressing/bathing) without reference to work capacity or future time frame. While both address disability, they measure different dimensions: one is employment-focused and forward-looking, the other is activity-specific and present-focused.","Question A asks whether a disability would prevent accepting any kind of work during the next six months (a future, work‑limiting disability measure). Question B asks about current difficulty with dressing or bathing, a specific ADL functional limitation. They address different specific constructs (employment limitation vs. self‑care difficulty) and are not interchangeable.",no,no,next six months,next six months,not specified,not specified,True
CPS_0829,CPS_167,(Do / Does) (name/you) have a disability that prevents (you/he/she) from accepting any kind of work during the next six months?,ACS_89,"Because of a physical, mental, or emotional condition, does this person have difficulty doing errands alone such as visiting a doctor’s office or shopping?",Disability,related_but_distinct,related_but_distinct,high,high,"Both questions address disability but measure different constructs. Question A focuses on work disability—whether a condition prevents accepting ANY kind of work in a specific future period (6 months). Question B focuses on functional disability—whether a condition causes difficulty with specific instrumental activities of daily living (errands, shopping, doctor visits). A person could have difficulty with errands but still be able to work, or vice versa, making these distinct disability measures despite topical overlap.","Question A asks about a disability that prevents accepting any kind of work over a specified future six-month period (employment-limiting, severity/time-bound). Question B asks about current difficulty doing errands alone due to a condition (functional limitation in daily activities) with no time frame and a different domain. The two measure different types and severities of limitation and are not interchangeable.",no,no,next six months,next six months,not specified,not specified,True
CPS_0830,CPS_294,(Are you/Is NAME/Is anyone/Are any of the new household members) deaf or (do you/does NAME/does anyone/do they) have serious difficulty hearing?,ACS_84,Is this person deaf or does he/she have serious difficulty hearing?,Disability,near_duplicate,exact_duplicate,high,high,"Both questions ask the identical core concept: whether a person is deaf or has serious difficulty hearing, with no specified time reference in either case. The only substantive difference is that Question A uses variable pronoun construction to accommodate different respondent types (self, proxy for named person, or household members), while Question B uses fixed third-person pronouns. This is a stylistic/format difference reflecting different survey administration methods (CPS allows multiple respondent types; ACS is person-specific), not a conceptual difference in what is being measured.","Both questions ask the same core disability concept — whether the person is deaf or has serious difficulty hearing — using yes/no wording and contain no explicit reference period. The CPS phrasing accommodates household or new household members and uses alternate respondent forms (you/NAME/anyone), but this is a respondent-addressing/administrative difference that does not change the substantive meaning.",partial,yes,not specified,not specified,not specified,not specified,False
CPS_0831,CPS_294,(Are you/Is NAME/Is anyone/Are any of the new household members) deaf or (do you/does NAME/does anyone/do they) have serious difficulty hearing?,ACS_85,Is this person blind or does he/she have serious difficulty seeing even when wearing glasses?,Disability,related_but_distinct,related_but_distinct,high,high,"Both questions assess disability but measure different sensory domains: Question A focuses on hearing/deafness while Question B focuses on vision/blindness. Although they use parallel phrasing (binary condition OR serious difficulty), they are distinct disability types assessing different functional capacities. These questions serve different survey purposes and cannot be substituted for one another.","Question A asks about hearing impairment (deafness or serious difficulty hearing) while Question B asks about vision impairment (blindness or serious difficulty seeing even when wearing glasses). They therefore address different specific disability domains and are not interchangeable; additionally B includes a glasses qualifier that A does not, but the primary distinction is hearing vs. vision.",no,no,not specified,not specified,not specified,not specified,True
CPS_0832,CPS_294,(Are you/Is NAME/Is anyone/Are any of the new household members) deaf or (do you/does NAME/does anyone/do they) have serious difficulty hearing?,ACS_86,"Because of a physical, mental, or emotional condition, does this person have serious difficulty concentrating, remembering, or making decisions",Disability,not_comparable,related_but_distinct,high,high,"Question A measures hearing disability specifically (deafness or serious difficulty hearing), while Question B measures cognitive disability (serious difficulty concentrating, remembering, or making decisions). These are distinct sensory and cognitive domains within the broader disability concept. They assess different functional limitations and would not be interchangeable in survey design.","Question A asks specifically about hearing impairment (deafness or serious difficulty hearing), while Question B asks about cognitive difficulties (serious difficulty concentrating, remembering, or making decisions) due to a condition. They address different functional domains of disability and are not interchangeable, despite both being disability items and having similar yes/no response formats.",no,no,not specified,not specified,not specified,not specified,False
CPS_0833,CPS_294,(Are you/Is NAME/Is anyone/Are any of the new household members) deaf or (do you/does NAME/does anyone/do they) have serious difficulty hearing?,ACS_87,Does this person have serious difficulty walking or climbing stairs?,Disability,related_but_distinct,related_but_distinct,high,high,"Both questions assess disability functional limitations, but they measure different specific domains: Question A focuses on hearing/deafness (auditory disability), while Question B focuses on mobility disability (walking/climbing stairs). While part of the same disability measurement framework, they are distinct functional capacity questions that cannot substitute for one another and both provide unique information.","Question A asks about hearing impairment (deafness or serious difficulty hearing) while Question B asks about mobility impairment (serious difficulty walking or climbing stairs). Both fall under the broad topic of disability but target different functional domains, so they are not duplicates nor mismatched on timing or response format.",no,no,not specified,not specified,not specified,not specified,True
CPS_0834,CPS_294,(Are you/Is NAME/Is anyone/Are any of the new household members) deaf or (do you/does NAME/does anyone/do they) have serious difficulty hearing?,ACS_88,Does this person have difficulty dressing or bathing?,Disability,related_but_distinct,related_but_distinct,high,high,"Both questions assess disability but measure different functional domains. Question A specifically targets hearing disability (deaf or serious difficulty hearing), while Question B measures activities of daily living (ADL) disability related to self-care (dressing or bathing). These represent distinct disability types that do not overlap conceptually—a person could have hearing loss without ADL limitations, or vice versa.","Question A asks specifically about hearing impairment (deafness or serious difficulty hearing), while Question B asks about difficulty with personal care activities (dressing or bathing). They address different disability domains/functional limitations and are not interchangeable despite both falling under the broad topic of disability.",no,no,not specified,not specified,not specified,not specified,True
CPS_0835,CPS_294,(Are you/Is NAME/Is anyone/Are any of the new household members) deaf or (do you/does NAME/does anyone/do they) have serious difficulty hearing?,ACS_89,"Because of a physical, mental, or emotional condition, does this person have difficulty doing errands alone such as visiting a doctor’s office or shopping?",Disability,related_but_distinct,related_but_distinct,high,high,"Question A specifically asks about hearing disability (deafness or serious hearing difficulty), while Question B asks about difficulty with instrumental activities of daily living (errands alone) due to any physical, mental, or emotional condition. These measure different dimensions of disability: Question A is a sensory/functional capacity measure, while Question B is a functional limitation measure that could result from many conditions including but not limited to hearing loss. A person could be deaf but fully capable of doing errands alone, or vice versa.","Question A asks specifically about deafness or serious difficulty hearing (a sensory impairment). Question B asks about difficulty doing errands alone because of any physical, mental, or emotional condition (a functional limitation in independent living) and does not target hearing specifically. The constructs, purposes, and populations captured differ substantially, so they are related by the general topic of disability but measure different aspects.",no,no,not specified,not specified,not specified,not specified,True
CPS_0836,CPS_295,"(Are you/Is NAME/Is anyone/Are any of the new household members) blind or (do you/does NAME/does anyone/do they) have serious difficulty seeing, even when wearing glasses?",ACS_84,Is this person deaf or does he/she have serious difficulty hearing?,Disability,related_but_distinct,related_but_distinct,high,high,"Both questions assess sensory disabilities but target different senses: Question A addresses vision impairment (blindness or serious difficulty seeing), while Question B addresses hearing impairment (deafness or serious difficulty hearing). Although they follow similar grammatical structures and measure disability severity, they are distinct disability domains that cannot be consolidated into a single question.","Question A asks about vision impairment (blindness or serious difficulty seeing) while Question B asks about hearing impairment (deafness or serious difficulty hearing). Although they share the same disability question format (yes/no about sensory difficulty), they address different sensory domains and therefore elicit different information. Because they measure distinct constructs, they are related by topic but not equivalent.",no,no,not specified,not specified,not specified,not specified,True
CPS_0837,CPS_295,"(Are you/Is NAME/Is anyone/Are any of the new household members) blind or (do you/does NAME/does anyone/do they) have serious difficulty seeing, even when wearing glasses?",ACS_85,Is this person blind or does he/she have serious difficulty seeing even when wearing glasses?,Disability,near_duplicate,exact_duplicate,high,high,"Both questions ask the identical core concept: whether a person is blind or has serious difficulty seeing even with corrective lenses. The primary difference is grammatical structure—Question A uses branching logic for household roster administration (addressing multiple household members with pronouns), while Question B uses singular person-focused language. This structural difference reflects survey methodology rather than conceptual difference.",Both questions ask the same core concept — whether the person is blind or has serious difficulty seeing even when wearing glasses — with identical conditional phrasing and a binary (yes/no) response implied. The CPS wording simply adapts grammar for household-level or new household-member contexts but does not change the meaning. There is no time reference or differing response format to create a substantive difference.,yes,yes,not specified,not specified,not specified,not specified,False
CPS_0838,CPS_295,"(Are you/Is NAME/Is anyone/Are any of the new household members) blind or (do you/does NAME/does anyone/do they) have serious difficulty seeing, even when wearing glasses?",ACS_86,"Because of a physical, mental, or emotional condition, does this person have serious difficulty concentrating, remembering, or making decisions",Disability,related_but_distinct,related_but_distinct,high,high,"Question A specifically measures visual disability (blindness or serious difficulty seeing), while Question B measures cognitive/mental disability (difficulty concentrating, remembering, or making decisions). Although both are disability-related questions, they assess completely different functional domains and disabilities. Neither question could substitute for the other in measuring disability prevalence.","Question A asks specifically about vision impairment (blindness or serious difficulty seeing), while Question B asks about cognitive difficulties (concentrating, remembering, or making decisions). They address different functional domains of disability and therefore are not interchangeable despite both falling under the general topic of disability.",no,no,not specified,not specified,not specified,not specified,True
CPS_0839,CPS_295,"(Are you/Is NAME/Is anyone/Are any of the new household members) blind or (do you/does NAME/does anyone/do they) have serious difficulty seeing, even when wearing glasses?",ACS_87,Does this person have serious difficulty walking or climbing stairs?,Disability,related_but_distinct,related_but_distinct,high,high,"Both questions measure disability but assess completely different functional domains. Question A asks about vision-related disability (blindness or serious difficulty seeing), while Question B asks about mobility-related disability (walking or climbing stairs). These represent distinct disability types under the Americans with Disabilities Act framework and cannot substitute for one another.","Question A asks specifically about vision impairment (blindness or serious difficulty seeing, even when wearing glasses). Question B asks about mobility impairment (serious difficulty walking or climbing stairs). They measure different functional domains of disability and are not interchangeable despite both using a yes/no symptom format.",no,no,not specified,not specified,not specified,not specified,True
CPS_0840,CPS_295,"(Are you/Is NAME/Is anyone/Are any of the new household members) blind or (do you/does NAME/does anyone/do they) have serious difficulty seeing, even when wearing glasses?",ACS_88,Does this person have difficulty dressing or bathing?,Disability,related_but_distinct,related_but_distinct,high,high,"Both questions address disability but measure different functional domains. Question A specifically assesses vision impairment (blindness or serious difficulty seeing), while Question B assesses activities of daily living (ADL) limitations in dressing or bathing. A person could have vision difficulties without ADL limitations in self-care, or vice versa. These are complementary but distinct disability measures, not interchangeable.",Question A asks specifically about vision impairment (blindness or serious difficulty seeing even with glasses). Question B asks about difficulty with dressing or bathing (self-care/ADL). These address different functional domains of disability and are not interchangeable; one does not capture the content of the other.,no,no,not specified,not specified,not specified,not specified,True
