classification,confidence,reference_period_a,reference_period_b,reasoning,consolidation_potential,pair_id,model
related_but_distinct,high,"not specified (implied: total from all jobs, no time frame specified)","weekly, usual/regular amount","While both questions address earnings before taxes, they measure fundamentally different income components. Question A captures total wages, salary, commissions, and bonuses from all jobs, whereas Question B specifically isolates only overtime pay, tips, and commissions on a weekly basis. Question A appears to ask for a total amount received (potentially lump sum or cumulative), while Question B asks for a usual weekly rate. These are distinct income streams and time frames that cannot be directly substituted.",no,FOODAPS_0529,claude-haiku-4-5-20251001
related_but_distinct,high,last month,not specified,"Question A seeks to verify a calculated total earnings amount for a specific past month, expecting a yes/no confirmation response. Question B asks respondents to select their preferred reporting basis (hourly, weekly, annually, or other) for earnings without specifying a time period or requesting a dollar amount. While both address earnings before deductions, they serve fundamentally different purposes: verification of a specific calculated figure versus determining the most convenient reporting format for respondents.",no,FOODAPS_0530,claude-haiku-4-5-20251001
related_but_distinct,high,not specified (implied: most recent job/period from I1a response),"usual/typical (ongoing, not a specific period)","Question A asks for total wages, salary, commissions, bonuses, and tips from ALL jobs before taxes, while Question B asks ONLY for overtime pay, tips, and commissions—explicitly excluding regular wages and salary. Question A captures comprehensive earnings while Question B isolates a specific subset of earnings components. These measure different scopes of compensation despite both relating to earnings.",no,FOODAPS_0528,claude-haiku-4-5-20251001
related_but_distinct,high,last month,not specified,"Question A asks about total monthly earnings from work (verified against calculations), while Question B asks about hourly rate of pay excluding certain compensation types. These measure different constructs: A captures actual total earnings for a specific month, while B captures wage rate which could apply to any time period. Even with a reference period for B, they address fundamentally different metrics (total earnings vs. hourly rate).",no,FOODAPS_0531,claude-haiku-4-5-20251001
not_comparable,high,last month,not specified,"These questions measure fundamentally different earnings concepts. Question A asks about total gross monthly earnings from all work (a stock measure for a specific month), while Question B asks for hourly wage rate (a rate of pay, not total earnings). Question A could be used to calculate hourly rate, but they are asking for different units of analysis—total earnings versus compensation rate. Additionally, Question B does not specify a time reference period.",no,FOODAPS_0532,claude-haiku-4-5-20251001
related_but_distinct,high,last month,not specified,"Question A asks for total earnings from work in the past month (a specific dollar amount), while Question B asks for hourly rate of pay (a rate-based measure). These represent fundamentally different earning metrics: total monthly earnings versus hourly wage. Even if reference periods aligned, the response formats and underlying concepts (total compensation vs. wage rate) are distinct and would not be interchangeable.",no,FOODAPS_0533,claude-haiku-4-5-20251001
related_but_distinct,high,last month,usually (ongoing/typical),"Question A asks for total earnings from work (all sources) in a specific recent period (last month), while Question B asks specifically about overtime pay, tips, and commissions only (a subset of earnings) on a typical/usual basis. These differ in both scope (total vs. specific components) and reference period (specific month vs. habitual pattern).",no,FOODAPS_0534,claude-haiku-4-5-20251001
related_but_distinct,high,last month,usually earn weekly,"Both questions address earnings before taxes/deductions, but they differ fundamentally in scope and specificity. Question A captures total earnings from work in the prior month, while Question B asks only about overtime pay, tips, or commissions on a weekly basis. Question B explicitly excludes regular wages and uses a different time frame (usual weekly vs. actual last month), making them measure different earnings components.",no,FOODAPS_0535,claude-haiku-4-5-20251001
response_format_mismatch,high,last month,not specified,"Both questions address earnings before taxes from work, but they differ fundamentally in what they ask respondents to provide. Question A requests a specific dollar amount for a defined monthly period, while Question B asks respondents to identify their preferred reporting method (hourly, weekly, annual, or other) without requesting actual earnings data. Question B is a routing/preference question that precedes earnings data collection, whereas Question A directly collects the earnings amount.",no,FOODAPS_0536,claude-haiku-4-5-20251001
related_but_distinct,high,last month,not specified,"While both questions address earnings, they measure fundamentally different constructs. Question A asks for total gross earned income for a specific monthly period, while Question B asks for hourly wage rate on a current job, explicitly excluding variable pay components. Question A captures actual income received (stock measure over time), whereas Question B captures a rate metric (wage structure) that could apply to multiple time periods.",no,FOODAPS_0537,claude-haiku-4-5-20251001
related_but_distinct,high,last month,not specified,"Question A asks for total earnings from work before taxes for a specific month, while Question B asks for hourly rate of pay, which are fundamentally different metrics. Question A captures gross monthly earnings (a flow measure), whereas Question B captures the wage rate (a rate measure). Even if Question B's reference period were specified, the questions measure different constructs—one is total earnings and the other is compensation rate.",no,FOODAPS_0538,claude-haiku-4-5-20251001
related_but_distinct,high,last month,not specified,"While both questions address earnings, they measure fundamentally different constructs. Question A asks for total monthly earnings (a flow measure over a specific period), whereas Question B asks for hourly rate of pay (a rate measure with no time reference). To derive one from the other would require additional information about hours worked, making them distinct measures despite both relating to employment income.",no,FOODAPS_0539,claude-haiku-4-5-20251001
related_but_distinct,high,last month,usually (ongoing/regular),"While both questions address earnings before taxes, they measure fundamentally different income components. Question A seeks total work earnings for a specific monthly period, whereas Question B specifically targets only overtime pay, tips, and commissions—a subset of earnings. Additionally, Question B uses 'usually receive' (regular/typical amount) rather than a specific time period, making the reference periods incompatible.",no,FOODAPS_0540,claude-haiku-4-5-20251001
related_but_distinct,high,last month,weekly (usual),"Both questions measure work earnings, but Question A captures total earnings from all work sources before deductions for a monthly period, while Question B specifically isolates only overtime pay, tips, and commissions on a weekly basis. Question B explicitly excludes regular wages/salary and uses a different time frame (weekly vs. monthly), making them distinct measures despite both addressing the earnings subtopic.",no,FOODAPS_0541,claude-haiku-4-5-20251001
exact_duplicate,high,not specified,not specified,"Both questions ask for the same demographic attribute (biological sex) with no meaningful differences in wording, scope, or intent. Question A uses the more direct phrasing 'Are you male or female?' while Question B uses 'What is Person 2's sex?' but both are asking for identical information with the same expected response categories (male/female). The reference to a specific person in Question B is a survey administration detail rather than a conceptual difference.",yes,FOODAPS_0543,claude-haiku-4-5-20251001
exact_duplicate,high,not specified,not specified,"Both questions ask for the same demographic characteristic (sex/gender) with no time reference, using nearly identical wording and implicit response formats (male/female or similar binary options). The minor phrasing difference ('Are you' vs 'What is Person 1's') reflects survey context rather than conceptual difference and does not affect the meaning or comparability of the questions.",yes,FOODAPS_0542,claude-haiku-4-5-20251001
exact_duplicate,high,not specified,not specified,"Both questions ask for the same demographic characteristic (sex/gender) with identical intent and meaning. Question A uses direct phrasing ('Are you male or female?') while Question B uses indirect reference ('Person 3's sex'), but this is a formatting difference due to survey structure, not a conceptual difference. Both have no specified reference period and expect the same categorical response options.",yes,FOODAPS_0544,claude-haiku-4-5-20251001
exact_duplicate,high,not specified,not specified,"Both questions ask for the same demographic information about biological sex with no time reference. Question A uses informal phrasing ('Are you male or female?') while Question B uses more neutral administrative language ('What is Person 1's sex?'), but these are stylistic differences that do not affect the underlying concept being measured or the expected response categories.",yes,FOODAPS_0545,claude-haiku-4-5-20251001
exact_duplicate,high,not specified,not specified,"Both questions ask for the same core demographic information about an individual's sex/gender with no meaningful differences in wording, reference period, or response format. Question A uses the simpler phrasing 'Are you male or female?' while Question B uses 'What is Person 2's sex?' but both are asking for identical categorical information with the same binary response options. The minor wording difference (direct question vs. third-person reference) reflects survey administration context rather than conceptual difference.",yes,FOODAPS_0546,claude-haiku-4-5-20251001
exact_duplicate,high,not specified,not specified,"Both questions ask for the same demographic attribute (sex/gender) with identical response options and no specified time reference, making them functionally equivalent for data collection purposes. The only trivial difference is Question A uses 'male or female' while Question B uses 'sex,' but these are standard synonymous phrasings in federal surveys with identical meaning and response categories.",yes,FOODAPS_0550,claude-haiku-4-5-20251001
exact_duplicate,high,not specified,not specified,"Both questions ask for the same demographic characteristic (sex/gender) with identical reference frames (present tense, no time qualification). The wording differs only stylistically—'Are you male or female?' vs. 'What is Person 1's sex?'—but both elicit the same binary categorical response about an individual's sex. The minor phrasing variation does not affect meaning or comparability.",yes,FOODAPS_0548,claude-haiku-4-5-20251001
exact_duplicate,high,not specified,not specified,"Both questions ask for the same biological sex/gender characteristic with identical response options (male/female). The only difference is that Question B specifies 'Person 2' to identify which household member is being asked about, while Question A asks the respondent directly. This is a standard survey administration difference, not a conceptual difference. Both measure the same attribute in the same way.",yes,FOODAPS_0549,claude-haiku-4-5-20251001
exact_duplicate,high,not specified,not specified,"Both questions ask for the same demographic characteristic (sex/gender) with no reference periods specified. Question A uses informal phrasing ('Are you male or female?') while Question B uses more formal administrative language ('What is Person 3's sex?'), but these minor wording differences do not affect the core concept being measured. Both expect the same categorical response about biological sex.",yes,FOODAPS_0547,claude-haiku-4-5-20251001
exact_duplicate,high,not specified,not specified,"Both questions ask for the same demographic characteristic (sex/gender) with no meaningful differences in concept, reference period, or response format. Question A uses direct address ('you') while Question B uses third-person reference ('Person 3'), but this is a survey administration difference rather than a conceptual one. Both would yield identical binary or categorical sex responses.",yes,FOODAPS_0553,claude-haiku-4-5-20251001
exact_duplicate,high,not specified,not specified,"Both questions ask for the same demographic characteristic (sex/gender) with no meaningful differences in wording, reference period, or response format. Question A uses the more direct phrasing 'Are you male or female?' while Question B uses 'What is Person 1's sex?' but both are asking the identical underlying information with standard binary response options. The minor wording variation (direct address vs. third-person reference) does not affect the substance of what is being measured.",yes,FOODAPS_0551,claude-haiku-4-5-20251001
near_duplicate,high,not specified,not specified,Both questions ask for the same demographic information (sex/gender) with identical response options and no specified time reference. The only difference is minor wording: Question A uses informal phrasing ('Are you male or female?') while Question B uses formal survey language ('What is Person 2's sex?'). The latter's reference to 'Person 2' is a roster-specific framing rather than a conceptual difference.,yes,FOODAPS_0552,claude-haiku-4-5-20251001
exact_duplicate,high,not specified,not specified,"Both questions ask for the same demographic characteristic (sex/gender) with no time reference, using nearly identical phrasing. Question A uses the more colloquial 'male or female' while Question B uses the more formal 'sex,' but these refer to the same underlying concept with the same response options. The minor wording variation does not meaningfully change the question's intent or response format.",yes,FOODAPS_0554,claude-haiku-4-5-20251001
exact_duplicate,high,not specified,not specified,"Both questions ask for the same demographic characteristic (sex/gender) with identical response options (male/female). The only difference is that Question B specifies a particular household member ('Person 2') while Question A does not, but this is a contextual difference in survey administration, not a substantive difference in what is being measured. The core concept, reference period, and response format are all equivalent.",yes,FOODAPS_0555,claude-haiku-4-5-20251001
exact_duplicate,high,not specified,not specified,"Both questions ask for the same demographic characteristic (sex/gender) with identical reference points (current/present status) and the same response format (male/female binary categories). The only difference is that Question B specifies a particular person in the survey (Person 3), while Question A uses direct address, but this is a standard survey administration variation rather than a substantive difference in what is being measured.",yes,FOODAPS_0556,claude-haiku-4-5-20251001
exact_duplicate,high,not specified,not specified,"Both questions ask for the same demographic characteristic (biological sex) with identical reference frames (present tense, no time qualifier) and equivalent response formats (binary male/female categories). The only difference is minor wording variation ('Are you' vs 'What is Person 1's'), which reflects survey design conventions but does not affect the substantive meaning or comparability of responses.",yes,FOODAPS_0557,claude-haiku-4-5-20251001
exact_duplicate,high,not specified,not specified,"Both questions ask for the same demographic characteristic (sex/gender) with identical response expectations. Question A uses direct second-person address ('Are you') while Question B uses third-person reference ('Person 2's sex'), but these are functionally equivalent formats for collecting the same binary sex data. Neither specifies a time reference because sex is a static characteristic.",yes,FOODAPS_0558,claude-haiku-4-5-20251001
exact_duplicate,high,not specified,not specified,"Both questions ask for the same demographic variable (sex/gender) with identical reference points (current/present status) and response formats (binary male/female categories). The only difference is minor wording variation (""Are you"" vs ""What is Person 1's""), which reflects survey context rather than substantive differences in the construct being measured.",yes,FOODAPS_0560,claude-haiku-4-5-20251001
exact_duplicate,high,not specified,not specified,"Both questions ask for the same demographic information about an individual's sex/gender with no meaningful difference in wording or intent. Question A uses 'male or female' while Question B uses 'sex,' but these are equivalent phrasings of the same binary sex classification. Neither question specifies a reference period because sex is a static characteristic not dependent on time.",yes,FOODAPS_0559,claude-haiku-4-5-20251001
exact_duplicate,high,not specified,not specified,"Both questions ask for the same demographic characteristic (sex/gender) with no meaningful differences in concept, reference period, or response format. Question A uses the phrasing 'male or female' while Question B uses 'sex,' but these refer to the same biological sex designation. The minor wording variation ('Are you' vs 'What is Person 2's') reflects survey context rather than substantive differences in what is being measured.",yes,FOODAPS_0561,claude-haiku-4-5-20251001
exact_duplicate,high,not specified,not specified,"Both questions ask for the same core demographic variable—biological sex—using nearly identical wording and response formats. Question A uses the direct phrasing 'Are you male or female?' while Question B uses 'What is Person 3's sex?' but both reference the same concept with standard binary response options. The minor wording variation (direct address vs. third-person reference) reflects only the survey administration context, not a substantive difference in what is being measured.",yes,FOODAPS_0562,claude-haiku-4-5-20251001
exact_duplicate,high,not specified,not specified,"Both questions ask for the same demographic characteristic (sex/gender) with identical reference points (the named individual at the time of survey). The minor wording differences ('Is NAME male or female?' vs 'What is Person 1's sex?') are stylistic variations that do not affect meaning, response options, or data collection methodology. Both use binary male/female response categories standard for federal surveys.",yes,FOODAPS_0563,claude-haiku-4-5-20251001
exact_duplicate,high,not specified,not specified,"Both questions ask for the same demographic characteristic (sex/gender) about a named individual with no reference period specified. The only difference is minor wording variation: Question A uses ""male or female"" while Question B uses ""sex,"" but these are functionally equivalent ways of eliciting the same binary sex response. Both expect the same response format and measure the identical concept.",yes,FOODAPS_0565,claude-haiku-4-5-20251001
exact_duplicate,high,not specified,not specified,"Both questions ask for the same demographic information about an individual's sex/gender with no time dimension. While Question A uses 'male or female' and Question B uses 'sex,' these are functionally equivalent phrasings that collect identical information with the same response categories. The minor wording difference ('Is NAME male or female?' vs 'What is Person 2's sex?') does not meaningfully alter the question's intent or response options.",yes,FOODAPS_0564,claude-haiku-4-5-20251001
not_comparable,high,not specified,not specified,"These questions address fundamentally different concepts despite both being under a 'sex' subtopic. Question A asks for roster identification of female household members within a specific age range (14-52), which is a membership/demographic filtering question. Question B asks for the sex/gender of an already-identified person (Person 1), which is an attribute question about an individual. Question A targets a subset by gender and age; Question B identifies gender for any person regardless of age or role.",no,FOODAPS_0566,claude-haiku-4-5-20251001
not_comparable,high,not specified,not specified,"Question A asks for identification and listing of female household members within a specific age range (14-53), making it a roster/filtering question that combines demographic characteristics with household membership. Question B asks only about one specific person's sex, making it a simple demographic attribute question. These serve fundamentally different purposes: A screens and lists household members by multiple criteria, while B collects a single attribute for an already-identified person.",no,FOODAPS_0567,claude-haiku-4-5-20251001
not_comparable,high,not specified,not specified,"Question A asks for identification and listing of female household members within a specific age range (14-53), which is a roster/filtering question about household composition. Question B asks about a specific person's sex characteristic in a simple demographic format. These are fundamentally different question types: one identifies and filters a subpopulation, while the other records a demographic attribute for an already-identified individual. They cannot be directly compared or substituted.",no,FOODAPS_0568,claude-haiku-4-5-20251001
related_but_distinct,high,not specified,not specified,"Both questions address rental housing but ask fundamentally different things. Question A is a yes/no question about whether rent is subsidized by a public housing authority, while Question B requests the actual monthly rental amount. Question A identifies a specific housing assistance program status, whereas Question B collects cost data—these are complementary rather than overlapping measures.",no,FOODAPS_0569,claude-haiku-4-5-20251001
related_but_distinct,high,not specified (implies lifetime/past decision),not specified (implies current status),"Both questions address disability but measure fundamentally different constructs. Question A asks about a specific past employment decision (early retirement) based on disability as a reason, while Question B asks about a specific functional limitation (hearing difficulty) as a disability characteristic. Question A conflates disability status with employment behavior and retirement decisions, whereas Question B measures a particular disability domain. They cannot be used interchangeably.",no,FOODAPS_0571,claude-haiku-4-5-20251001
not_comparable,high,not specified,not specified,"Question A asks about whether rent is subsidized or paid by a public housing authority, addressing housing assistance status and rental payment responsibility. Question B asks whether meals are included in the monthly rent payment, addressing what is bundled with the rental cost. These are fundamentally different concepts: one concerns payment source/subsidy status, the other concerns what services/goods are included in the rent amount.",no,FOODAPS_0570,claude-haiku-4-5-20251001
related_but_distinct,high,not specified (implies lifetime/career history),not specified (implies current status),"While both questions address disability, they measure fundamentally different constructs. Question A asks about a specific retirement decision motivated by disability (behavioral/employment outcome), whereas Question B asks about a specific sensory impairment (functional limitation). Question A is retrospective about employment decisions; Question B is about current functional status. A person could have vision difficulties without retiring early due to disability, or vice versa.",no,FOODAPS_0572,claude-haiku-4-5-20251001
related_but_distinct,high,not specified (implies lifetime/career decision),not specified (implies ongoing/current condition),"Question A asks about a specific past employment decision (early retirement) related to disability, while Question B asks about current functional limitations in cognitive domains. Question A measures disability-related labor force exit behavior, whereas Question B measures disability severity through cognitive functioning. These represent different constructs—one behavioral/historical, one functional/clinical—despite both relating to disability.",no,FOODAPS_0573,claude-haiku-4-5-20251001
related_but_distinct,high,not specified,not specified,"Question A asks about a specific past decision (retiring early due to disability), while Question B asks about current functional capacity (difficulty with a specific activity). These measure different constructs: one is about employment/retirement behavior triggered by disability, the other is about mobility impairment status. A person could have mobility difficulty without having retired early, or could have retired early for disability reasons unrelated to walking/climbing stairs.",no,FOODAPS_0574,claude-haiku-4-5-20251001
related_but_distinct,high,not specified (implies lifetime/career decision),not specified (implies current/ongoing condition),"While both questions relate to disability, they measure fundamentally different constructs. Question A asks about a specific past employment decision (early retirement due to disability), whereas Question B assesses current functional limitations in activities of daily living (errands, shopping, doctor visits). Question A is retrospective and behavioral; Question B is about present-day capability. These capture different aspects of disability experience and cannot be used interchangeably.",no,FOODAPS_0576,claude-haiku-4-5-20251001
related_but_distinct,high,not specified,not specified,"While both questions relate to disability, they measure fundamentally different aspects. Question A focuses on a specific life decision (early retirement) motivated by disability, which is an economic/employment outcome. Question B assesses functional limitations in activities of daily living (ADLs), which is a clinical/functional measure of disability. A person could have ADL limitations without early retirement, or retire early due to a disability that doesn't manifest as ADL difficulties.",no,FOODAPS_0575,claude-haiku-4-5-20251001
related_but_distinct,high,not specified (implies lifetime/career history),not specified (current/ongoing status),"While both questions address disability within the survey's subtopic, they measure fundamentally different constructs. Question A asks about a specific life decision (early retirement) motivated by disability, capturing employment/retirement behavior. Question B asks about a specific functional limitation (hearing difficulty), assessing a particular disability type. Question A requires both disability AND retirement action; Question B identifies disability presence only. They cannot substitute for each other.",no,FOODAPS_0577,claude-haiku-4-5-20251001
related_but_distinct,high,not specified,not specified,"Question A asks about a specific life decision (early retirement) motivated by disability, while Question B asks about functional limitations in a specific activity (walking/climbing stairs). Question A measures disability's impact on employment decisions, while Question B measures a specific physical disability indicator. These capture different aspects of disability—behavioral response versus functional capacity—and could identify different populations.",no,FOODAPS_0580,claude-haiku-4-5-20251001
related_but_distinct,high,not specified (implies lifetime/career decision),not specified (implies current/ongoing condition),"While both questions relate to disability, they measure fundamentally different constructs. Question A asks about a specific life decision (early retirement) motivated by disability, capturing labor force exit behavior. Question B asks about functional limitations in cognition regardless of employment status or retirement decisions. A person could have serious cognitive difficulties but continue working, or retire early for non-disability reasons. These questions address disability's impact on different outcomes and cannot substitute for one another.",no,FOODAPS_0579,claude-haiku-4-5-20251001
related_but_distinct,high,not specified (implies lifetime/career decision),not specified (implies current status),"While both questions relate to disability, they measure fundamentally different constructs. Question A asks about a specific life decision (early retirement caused by disability), which is an outcome or behavioral response. Question B asks about a specific sensory impairment (vision difficulty), which is a functional limitation. A person could have a serious vision disability without retiring early, or retire early due to a different disability entirely. These questions address different aspects of the disability experience.",no,FOODAPS_0578,claude-haiku-4-5-20251001
related_but_distinct,high,not specified (implies lifetime/career decision),not specified (implies current/ongoing status),"Both questions address disability but measure fundamentally different constructs. Question A asks about a specific life decision (early retirement due to disability), which is a behavioral/economic outcome. Question B asks about functional limitations in activities of daily living (ADLs), which is a direct measurement of disability severity. A person could have ADL limitations without retiring early (or vice versa), making these non-interchangeable measures.",no,FOODAPS_0581,claude-haiku-4-5-20251001
related_but_distinct,high,not specified,not specified,"Question A asks specifically about retirement timing due to disability, focusing on a one-time decision and reason for leaving the workforce. Question B assesses functional limitations in performing activities of daily living (errands, shopping, doctor visits), which is a measure of current disability status regardless of employment history. While both relate to disability, they capture fundamentally different constructs: one measures workforce exit due to disability, the other measures functional impairment in routine activities.",no,FOODAPS_0582,claude-haiku-4-5-20251001
reference_period_mismatch,high,past 30 days,past 12 months,"Both questions ask about the same core concept (SNAP/Food Stamp receipt) and use the same response format (yes/no), but they differ fundamentally in their time frames. Question A measures current/recent SNAP participation (30 days), while Question B captures any participation within a broader annual period (12 months). These different reference periods would produce different prevalence estimates and cannot be used interchangeably without specifying which timeframe is of policy interest.",no,FOODAPS_0583,claude-haiku-4-5-20251001
related_but_distinct,high,not specified,past 12 months,"Both questions address SNAP participation but serve fundamentally different purposes. Question A assumes SNAP receipt is already confirmed and asks for identification of specific household members assigned to particular EBT cards—a roster/administrative question. Question B is a screener asking whether any household member received SNAP benefits in the past 12 months, requiring a yes/no determination of eligibility/participation. Question A cannot replace Question B as it presupposes SNAP enrollment, and Question B cannot replace Question A as it provides no detail on individual card assignments or benefit distribution.",no,FOODAPS_0587,claude-haiku-4-5-20251001
related_but_distinct,high,not specified,past 12 months,"While both questions address SNAP benefits, they measure fundamentally different constructs. Question A identifies which household members are currently assigned to a specific EBT card (roster/administrative identification), whereas Question B asks about receipt of SNAP benefits at any point in the past 12 months (prevalence). Question A assumes the existence of an EBT card and requires person-level identification, while Question B is a household-level yes/no screener about benefit receipt. These serve distinct analytical purposes and cannot be used interchangeably.",no,FOODAPS_0586,claude-haiku-4-5-20251001
reference_period_mismatch,high,past 30 days,past 12 months,"Both questions ask about the same core concept (SNAP/Food Stamp receipt) and use identical response format (yes/no), but differ substantially in their reference periods: Question A asks about the past 30 days while Question B asks about the past 12 months. This meaningful difference in time frame makes them measure different populations—Question A captures current recipients while Question B captures anyone who received benefits at any point during the year, including those no longer receiving them.",partial,FOODAPS_0584,claude-haiku-4-5-20251001
related_but_distinct,high,not specified,past 12 months,"Question A asks respondents to identify specific household members assigned to the first three EBT cards among households with 3+ cards, requiring detailed roster information about benefit recipients. Question B asks a simple yes/no household-level question about whether anyone received SNAP benefits in the past 12 months. These serve different analytical purposes: Question A enables person-level benefit unit analysis while Question B establishes household SNAP participation status. The questions cannot be used interchangeably despite both concerning SNAP.",no,FOODAPS_0588,claude-haiku-4-5-20251001
reference_period_mismatch,high,"last receipt of benefits (specific date, undefined lookback period)",past 12 months,"Both questions measure SNAP receipt and use identical program terminology, but differ fundamentally in reference periods. Question A asks for the date of last benefit receipt without specifying a lookback window, while Question B uses a fixed 12-month reference period. Question A captures recency of last receipt (potentially lifetime), whereas Question B captures any receipt within the past year—these answer different temporal questions about SNAP participation.",partial,FOODAPS_0589,claude-haiku-4-5-20251001
response_format_mismatch,high,not specified,past 12 months,"Both questions address SNAP participation at the household level, but they fundamentally differ in what they measure. Question A asks for a COUNT of EBT cards issued (a quantitative measure of program enrollment intensity), while Question B asks for a YES/NO indicator of whether any household member received benefits (a binary participation measure). Even with aligned reference periods, these capture different dimensions of SNAP engagement—one measures multiple enrollments, the other measures any enrollment.",no,FOODAPS_0585,claude-haiku-4-5-20251001
response_format_mismatch,high,last time received benefits (most recent occurrence),past 12 months,"Both questions address SNAP receipt but measure fundamentally different constructs. Question A asks for a specific dollar amount from the most recent benefit issuance, assuming prior SNAP receipt, while Question B asks a yes/no screening question about any receipt in the past 12 months. Question A cannot be answered by non-recipients and measures benefit amount rather than participation status. These questions serve different purposes: B identifies recipients, A quantifies recent benefit levels for those already identified.",no,FOODAPS_0590,claude-haiku-4-5-20251001
not_comparable,high,not specified (appears to refer to ongoing/monthly),past 12 months,"Question A asks about the typical monthly amount of SNAP benefits added to an account (comparing usual vs. unusual amounts), while Question B asks whether the household received any SNAP benefits in the past 12 months. These are fundamentally different questions: one measures benefit variability/timing for current recipients, the other measures participation status. Question A presupposes SNAP receipt and asks about amount patterns, while Question B is a binary participation question.",no,FOODAPS_0591,claude-haiku-4-5-20251001
not_comparable,high,not specified (refers to monthly pattern),past 12 months,"These questions address fundamentally different aspects of SNAP participation. Question A asks about the typical monthly amount of SNAP benefits received (relative to usual amounts), while Question B asks whether the household received any SNAP benefits at all during a 12-month period. Question A presupposes SNAP receipt and seeks to characterize variability in benefit amounts, whereas Question B is a basic eligibility/receipt screener.",no,FOODAPS_0592,claude-haiku-4-5-20251001
reference_period_mismatch,high,not specified (lifetime/ever),past 12 months,"Both questions ask about SNAP receipt and use identical response formats (yes/no), making them measure the same core concept. However, Question A asks about ever receiving SNAP benefits (lifetime prevalence), while Question B specifies a 12-month lookback period (current/recent prevalence). This temporal difference means the questions capture different populations—Question A would include anyone with any historical SNAP use, while Question B captures only recent recipients.",no,FOODAPS_0593,claude-haiku-4-5-20251001
near_duplicate,high,last 12 months,past 12 months,"Both questions ask about SNAP/Food Stamp receipt over an identical 12-month period with functionally equivalent household-level scope (you/anyone at address vs. you or any household member). The only substantive difference is that Question B explicitly names both 'Food Stamp Program' and 'SNAP' while Question A uses only 'SNAP,' but this is a minor terminology variation that does not affect meaning. Both use yes/no response format.",yes,FOODAPS_0594,claude-haiku-4-5-20251001
near_duplicate,high,last 12 months,past 12 months,"Both questions ask about SNAP/Food Stamp receipt over an identical 12-month reference period and cover the same population (household members). The primary difference is response format: Question A uses a roster selection method (naming specific household members), while Question B uses a yes/no household-level format. This structural difference is minor and does not substantively change the core concept being measured.",partial,FOODAPS_0595,claude-haiku-4-5-20251001
not_comparable,high,current/present time (now),past 12 months,"These questions ask about different federal nutrition assistance programs: Question A asks about WIC (Women, Infants, and Children), while Question B asks about SNAP/Food Stamps. Although both are nutrition assistance programs, they serve different populations and have different eligibility criteria, making them fundamentally distinct concepts despite the similar survey structure. Additionally, they use different reference periods (present vs. past 12 months).",no,FOODAPS_0598,claude-haiku-4-5-20251001
reference_period_mismatch,high,"last receipt of benefits (open-ended, could be any time in past)",past 12 months,"Both questions ask about SNAP/Food Stamp receipt and use identical program terminology, but differ fundamentally in their reference periods. Question A asks for the specific date of last benefit receipt with no time boundary, while Question B uses a defined 12-month lookback window. Question A captures lifetime/indefinite SNAP history, whereas Question B is bounded to the past year, making them unsuitable as direct equivalents despite measuring the same program.",partial,FOODAPS_0596,claude-haiku-4-5-20251001
not_comparable,high,current/present,past 12 months,"These questions ask about fundamentally different programs: Question A asks about WIC (Women, Infants, and Children) benefits, while Question B asks about SNAP/Food Stamps. Although both are federal nutrition assistance programs, they serve different populations, have different eligibility criteria, and serve different purposes. The programs are distinct despite both being food assistance programs.",no,FOODAPS_0599,claude-haiku-4-5-20251001
related_but_distinct,high,not specified,past 12 months,"Question A asks WHERE someone shops using SNAP benefits (location/retailer type), while Question B asks WHETHER someone received SNAP benefits at all (yes/no eligibility/receipt). These are fundamentally different constructs—one presumes SNAP receipt and focuses on shopping behavior, the other screens for SNAP participation. They measure different aspects of SNAP engagement despite sharing the same program topic.",no,FOODAPS_0601,claude-haiku-4-5-20251001
related_but_distinct,high,not specified,past 12 months,"Question A asks WHERE benefits are used (store location), while Question B asks WHETHER benefits were received at all. These are fundamentally different constructs—Question A presupposes SNAP participation and seeks behavioral/retail data, while Question B is a screener question establishing receipt status. Question A also lacks a specified reference period, making it impossible to determine temporal alignment even if the concepts were similar.",no,FOODAPS_0600,claude-haiku-4-5-20251001
response_format_mismatch,high,not specified (appears to reference a specific point in time),past 12 months,"Both questions address SNAP/Food Stamps benefits, but Question A asks for a specific dollar amount received on an EBT card at a particular time, while Question B asks a yes/no question about receipt of benefits during the past 12 months. The response formats are fundamentally different (continuous/amount vs. binary), and Question A appears to reference a specific timepoint rather than a period. Question B establishes whether SNAP was received; Question A measures the amount conditional on receipt.",partial,FOODAPS_0597,claude-haiku-4-5-20251001
not_comparable,high,not specified,past 12 months,"Question A asks about WIC (Women, Infants, and Children) program usage at a specific retailer, while Question B asks about SNAP/Food Stamps receipt. These are distinct federal nutrition assistance programs with different eligibility criteria and purposes. Question A focuses on where benefits are used (retail location), while Question B focuses on program participation. The programs are not interchangeable concepts.",no,FOODAPS_0602,claude-haiku-4-5-20251001
not_comparable,high,not specified,past 12 months,"Question A asks about shopping location/behavior for WIC items (a specific program and retailer choice), while Question B asks about receipt of SNAP/Food Stamp benefits (program participation). These measure fundamentally different constructs: where someone shops versus whether they receive benefits from a different program. WIC and SNAP are distinct federal nutrition assistance programs with different eligibility criteria and item restrictions.",no,FOODAPS_0603,claude-haiku-4-5-20251001
