pair_id,survey_q_id,survey_text,acs_q_id,acs_text,subtopic
FOODAPS_0469,FOODAPS_214,What is the easiest way for you to tell us about your earnings from work before taxes and other deductions?,ACS_9,"What is your best estimate of how much you usually earn weekly, JUST in overtime pay, tips, or commissions, before taxes or other deductions?",Earnings
FOODAPS_0470,FOODAPS_215,What is the easiest way for you to tell us about your earnings from work before taxes and other deductions?,ACS_1,"For your [main] job, what is the easiest way for you to report your total earnings BEFORE taxes or other deductions: hourly, weekly, annually, or on some other basis?",Earnings
FOODAPS_0471,FOODAPS_215,What is the easiest way for you to tell us about your earnings from work before taxes and other deductions?,ACS_3,"EXCLUDING overtime pay, tips and commissions what is your hourly rate of pay on [this/your main] job?",Earnings
FOODAPS_0472,FOODAPS_215,What is the easiest way for you to tell us about your earnings from work before taxes and other deductions?,ACS_4,What is your hourly rate of pay on [this/ your main] job?,Earnings
FOODAPS_0473,FOODAPS_215,What is the easiest way for you to tell us about your earnings from work before taxes and other deductions?,ACS_5,What is your best estimate of your hourly rate of pay?,Earnings
FOODAPS_0474,FOODAPS_215,What is the easiest way for you to tell us about your earnings from work before taxes and other deductions?,ACS_8,"How much do you usually receive JUST in overtime pay, tips or commissions, before taxes or other deductions?",Earnings
FOODAPS_0475,FOODAPS_215,What is the easiest way for you to tell us about your earnings from work before taxes and other deductions?,ACS_9,"What is your best estimate of how much you usually earn weekly, JUST in overtime pay, tips, or commissions, before taxes or other deductions?",Earnings
FOODAPS_0476,FOODAPS_216,"How much did you receive [Response from I1a] in wages, salary, commissions, bonuses, or tips from all jobs before taxes and other deductions?",ACS_1,"For your [main] job, what is the easiest way for you to report your total earnings BEFORE taxes or other deductions: hourly, weekly, annually, or on some other basis?",Earnings
FOODAPS_0477,FOODAPS_216,"How much did you receive [Response from I1a] in wages, salary, commissions, bonuses, or tips from all jobs before taxes and other deductions?",ACS_3,"EXCLUDING overtime pay, tips and commissions what is your hourly rate of pay on [this/your main] job?",Earnings
FOODAPS_0478,FOODAPS_216,"How much did you receive [Response from I1a] in wages, salary, commissions, bonuses, or tips from all jobs before taxes and other deductions?",ACS_4,What is your hourly rate of pay on [this/ your main] job?,Earnings
FOODAPS_0479,FOODAPS_216,"How much did you receive [Response from I1a] in wages, salary, commissions, bonuses, or tips from all jobs before taxes and other deductions?",ACS_5,What is your best estimate of your hourly rate of pay?,Earnings
FOODAPS_0480,FOODAPS_216,"How much did you receive [Response from I1a] in wages, salary, commissions, bonuses, or tips from all jobs before taxes and other deductions?",ACS_8,"How much do you usually receive JUST in overtime pay, tips or commissions, before taxes or other deductions?",Earnings
FOODAPS_0481,FOODAPS_216,"How much did you receive [Response from I1a] in wages, salary, commissions, bonuses, or tips from all jobs before taxes and other deductions?",ACS_9,"What is your best estimate of how much you usually earn weekly, JUST in overtime pay, tips, or commissions, before taxes or other deductions?",Earnings
FOODAPS_0482,FOODAPS_217,"How much did you receive [Response from I1a] in wages, salary, commissions, bonuses, or tips from all jobs before taxes and other deductions?",ACS_1,"For your [main] job, what is the easiest way for you to report your total earnings BEFORE taxes or other deductions: hourly, weekly, annually, or on some other basis?",Earnings
FOODAPS_0483,FOODAPS_217,"How much did you receive [Response from I1a] in wages, salary, commissions, bonuses, or tips from all jobs before taxes and other deductions?",ACS_3,"EXCLUDING overtime pay, tips and commissions what is your hourly rate of pay on [this/your main] job?",Earnings
FOODAPS_0484,FOODAPS_217,"How much did you receive [Response from I1a] in wages, salary, commissions, bonuses, or tips from all jobs before taxes and other deductions?",ACS_4,What is your hourly rate of pay on [this/ your main] job?,Earnings
FOODAPS_0485,FOODAPS_217,"How much did you receive [Response from I1a] in wages, salary, commissions, bonuses, or tips from all jobs before taxes and other deductions?",ACS_5,What is your best estimate of your hourly rate of pay?,Earnings
FOODAPS_0486,FOODAPS_217,"How much did you receive [Response from I1a] in wages, salary, commissions, bonuses, or tips from all jobs before taxes and other deductions?",ACS_8,"How much do you usually receive JUST in overtime pay, tips or commissions, before taxes or other deductions?",Earnings
FOODAPS_0487,FOODAPS_217,"How much did you receive [Response from I1a] in wages, salary, commissions, bonuses, or tips from all jobs before taxes and other deductions?",ACS_9,"What is your best estimate of how much you usually earn weekly, JUST in overtime pay, tips, or commissions, before taxes or other deductions?",Earnings
FOODAPS_0488,FOODAPS_218,"According to our calculations, you received [calculate TOTAL FROM I1b and I1a by month] altogether in earnings from work last month before taxes and other deductions. Is that correct?",ACS_1,"For your [main] job, what is the easiest way for you to report your total earnings BEFORE taxes or other deductions: hourly, weekly, annually, or on some other basis?",Earnings
FOODAPS_0489,FOODAPS_218,"According to our calculations, you received [calculate TOTAL FROM I1b and I1a by month] altogether in earnings from work last month before taxes and other deductions. Is that correct?",ACS_3,"EXCLUDING overtime pay, tips and commissions what is your hourly rate of pay on [this/your main] job?",Earnings
FOODAPS_0490,FOODAPS_218,"According to our calculations, you received [calculate TOTAL FROM I1b and I1a by month] altogether in earnings from work last month before taxes and other deductions. Is that correct?",ACS_4,What is your hourly rate of pay on [this/ your main] job?,Earnings
FOODAPS_0491,FOODAPS_218,"According to our calculations, you received [calculate TOTAL FROM I1b and I1a by month] altogether in earnings from work last month before taxes and other deductions. Is that correct?",ACS_5,What is your best estimate of your hourly rate of pay?,Earnings
FOODAPS_0492,FOODAPS_218,"According to our calculations, you received [calculate TOTAL FROM I1b and I1a by month] altogether in earnings from work last month before taxes and other deductions. Is that correct?",ACS_8,"How much do you usually receive JUST in overtime pay, tips or commissions, before taxes or other deductions?",Earnings
FOODAPS_0493,FOODAPS_218,"According to our calculations, you received [calculate TOTAL FROM I1b and I1a by month] altogether in earnings from work last month before taxes and other deductions. Is that correct?",ACS_9,"What is your best estimate of how much you usually earn weekly, JUST in overtime pay, tips, or commissions, before taxes or other deductions?",Earnings
FOODAPS_0494,FOODAPS_219,"According to our calculations, you received [calculate TOTAL FROM I1b and I1a by month] altogether in earnings from work last month before taxes and other deductions. Is that correct?",ACS_1,"For your [main] job, what is the easiest way for you to report your total earnings BEFORE taxes or other deductions: hourly, weekly, annually, or on some other basis?",Earnings
FOODAPS_0495,FOODAPS_219,"According to our calculations, you received [calculate TOTAL FROM I1b and I1a by month] altogether in earnings from work last month before taxes and other deductions. Is that correct?",ACS_3,"EXCLUDING overtime pay, tips and commissions what is your hourly rate of pay on [this/your main] job?",Earnings
FOODAPS_0496,FOODAPS_219,"According to our calculations, you received [calculate TOTAL FROM I1b and I1a by month] altogether in earnings from work last month before taxes and other deductions. Is that correct?",ACS_4,What is your hourly rate of pay on [this/ your main] job?,Earnings
FOODAPS_0497,FOODAPS_219,"According to our calculations, you received [calculate TOTAL FROM I1b and I1a by month] altogether in earnings from work last month before taxes and other deductions. Is that correct?",ACS_5,What is your best estimate of your hourly rate of pay?,Earnings
FOODAPS_0498,FOODAPS_219,"According to our calculations, you received [calculate TOTAL FROM I1b and I1a by month] altogether in earnings from work last month before taxes and other deductions. Is that correct?",ACS_8,"How much do you usually receive JUST in overtime pay, tips or commissions, before taxes or other deductions?",Earnings
FOODAPS_0499,FOODAPS_219,"According to our calculations, you received [calculate TOTAL FROM I1b and I1a by month] altogether in earnings from work last month before taxes and other deductions. Is that correct?",ACS_9,"What is your best estimate of how much you usually earn weekly, JUST in overtime pay, tips, or commissions, before taxes or other deductions?",Earnings
FOODAPS_0500,FOODAPS_220,What is your best estimate of the correct total amount that you received in income from earnings from work before taxes and other deductions last month?,ACS_1,"For your [main] job, what is the easiest way for you to report your total earnings BEFORE taxes or other deductions: hourly, weekly, annually, or on some other basis?",Earnings
FOODAPS_0501,FOODAPS_220,What is your best estimate of the correct total amount that you received in income from earnings from work before taxes and other deductions last month?,ACS_3,"EXCLUDING overtime pay, tips and commissions what is your hourly rate of pay on [this/your main] job?",Earnings
FOODAPS_0502,FOODAPS_220,What is your best estimate of the correct total amount that you received in income from earnings from work before taxes and other deductions last month?,ACS_4,What is your hourly rate of pay on [this/ your main] job?,Earnings
FOODAPS_0503,FOODAPS_220,What is your best estimate of the correct total amount that you received in income from earnings from work before taxes and other deductions last month?,ACS_5,What is your best estimate of your hourly rate of pay?,Earnings
FOODAPS_0504,FOODAPS_220,What is your best estimate of the correct total amount that you received in income from earnings from work before taxes and other deductions last month?,ACS_8,"How much do you usually receive JUST in overtime pay, tips or commissions, before taxes or other deductions?",Earnings
FOODAPS_0505,FOODAPS_220,What is your best estimate of the correct total amount that you received in income from earnings from work before taxes and other deductions last month?,ACS_9,"What is your best estimate of how much you usually earn weekly, JUST in overtime pay, tips, or commissions, before taxes or other deductions?",Earnings
FOODAPS_0506,FOODAPS_221,What is your best estimate of the correct total amount that you received in income from earnings from work before taxes and other deductions last month?,ACS_1,"For your [main] job, what is the easiest way for you to report your total earnings BEFORE taxes or other deductions: hourly, weekly, annually, or on some other basis?",Earnings
FOODAPS_0507,FOODAPS_221,What is your best estimate of the correct total amount that you received in income from earnings from work before taxes and other deductions last month?,ACS_3,"EXCLUDING overtime pay, tips and commissions what is your hourly rate of pay on [this/your main] job?",Earnings
FOODAPS_0508,FOODAPS_221,What is your best estimate of the correct total amount that you received in income from earnings from work before taxes and other deductions last month?,ACS_4,What is your hourly rate of pay on [this/ your main] job?,Earnings
FOODAPS_0509,FOODAPS_221,What is your best estimate of the correct total amount that you received in income from earnings from work before taxes and other deductions last month?,ACS_5,What is your best estimate of your hourly rate of pay?,Earnings
FOODAPS_0510,FOODAPS_221,What is your best estimate of the correct total amount that you received in income from earnings from work before taxes and other deductions last month?,ACS_8,"How much do you usually receive JUST in overtime pay, tips or commissions, before taxes or other deductions?",Earnings
FOODAPS_0511,FOODAPS_221,What is your best estimate of the correct total amount that you received in income from earnings from work before taxes and other deductions last month?,ACS_9,"What is your best estimate of how much you usually earn weekly, JUST in overtime pay, tips, or commissions, before taxes or other deductions?",Earnings
FOODAPS_0512,FOODAPS_285,"Did NAME receive any wages, salary, commissions, bonuses, or tips last month?",ACS_1,"For your [main] job, what is the easiest way for you to report your total earnings BEFORE taxes or other deductions: hourly, weekly, annually, or on some other basis?",Earnings
FOODAPS_0513,FOODAPS_285,"Did NAME receive any wages, salary, commissions, bonuses, or tips last month?",ACS_3,"EXCLUDING overtime pay, tips and commissions what is your hourly rate of pay on [this/your main] job?",Earnings
FOODAPS_0514,FOODAPS_285,"Did NAME receive any wages, salary, commissions, bonuses, or tips last month?",ACS_4,What is your hourly rate of pay on [this/ your main] job?,Earnings
FOODAPS_0515,FOODAPS_285,"Did NAME receive any wages, salary, commissions, bonuses, or tips last month?",ACS_5,What is your best estimate of your hourly rate of pay?,Earnings
FOODAPS_0516,FOODAPS_285,"Did NAME receive any wages, salary, commissions, bonuses, or tips last month?",ACS_8,"How much do you usually receive JUST in overtime pay, tips or commissions, before taxes or other deductions?",Earnings
FOODAPS_0517,FOODAPS_285,"Did NAME receive any wages, salary, commissions, bonuses, or tips last month?",ACS_9,"What is your best estimate of how much you usually earn weekly, JUST in overtime pay, tips, or commissions, before taxes or other deductions?",Earnings
FOODAPS_0518,FOODAPS_287,What is the easiest way for you to tell us about NAME’s earnings from work before taxes and other deductions?,ACS_1,"For your [main] job, what is the easiest way for you to report your total earnings BEFORE taxes or other deductions: hourly, weekly, annually, or on some other basis?",Earnings
FOODAPS_0519,FOODAPS_287,What is the easiest way for you to tell us about NAME’s earnings from work before taxes and other deductions?,ACS_3,"EXCLUDING overtime pay, tips and commissions what is your hourly rate of pay on [this/your main] job?",Earnings
FOODAPS_0520,FOODAPS_287,What is the easiest way for you to tell us about NAME’s earnings from work before taxes and other deductions?,ACS_4,What is your hourly rate of pay on [this/ your main] job?,Earnings
FOODAPS_0521,FOODAPS_287,What is the easiest way for you to tell us about NAME’s earnings from work before taxes and other deductions?,ACS_5,What is your best estimate of your hourly rate of pay?,Earnings
FOODAPS_0522,FOODAPS_287,What is the easiest way for you to tell us about NAME’s earnings from work before taxes and other deductions?,ACS_8,"How much do you usually receive JUST in overtime pay, tips or commissions, before taxes or other deductions?",Earnings
FOODAPS_0523,FOODAPS_287,What is the easiest way for you to tell us about NAME’s earnings from work before taxes and other deductions?,ACS_9,"What is your best estimate of how much you usually earn weekly, JUST in overtime pay, tips, or commissions, before taxes or other deductions?",Earnings
FOODAPS_0524,FOODAPS_288,"How much did NAME receive [Response from I1a] in wages, salary, commissions, bonuses, or tips from all jobs before taxes and other deductions?",ACS_1,"For your [main] job, what is the easiest way for you to report your total earnings BEFORE taxes or other deductions: hourly, weekly, annually, or on some other basis?",Earnings
FOODAPS_0525,FOODAPS_288,"How much did NAME receive [Response from I1a] in wages, salary, commissions, bonuses, or tips from all jobs before taxes and other deductions?",ACS_3,"EXCLUDING overtime pay, tips and commissions what is your hourly rate of pay on [this/your main] job?",Earnings
FOODAPS_0526,FOODAPS_288,"How much did NAME receive [Response from I1a] in wages, salary, commissions, bonuses, or tips from all jobs before taxes and other deductions?",ACS_4,What is your hourly rate of pay on [this/ your main] job?,Earnings
FOODAPS_0527,FOODAPS_288,"How much did NAME receive [Response from I1a] in wages, salary, commissions, bonuses, or tips from all jobs before taxes and other deductions?",ACS_5,What is your best estimate of your hourly rate of pay?,Earnings
FOODAPS_0528,FOODAPS_288,"How much did NAME receive [Response from I1a] in wages, salary, commissions, bonuses, or tips from all jobs before taxes and other deductions?",ACS_8,"How much do you usually receive JUST in overtime pay, tips or commissions, before taxes or other deductions?",Earnings
FOODAPS_0529,FOODAPS_288,"How much did NAME receive [Response from I1a] in wages, salary, commissions, bonuses, or tips from all jobs before taxes and other deductions?",ACS_9,"What is your best estimate of how much you usually earn weekly, JUST in overtime pay, tips, or commissions, before taxes or other deductions?",Earnings
FOODAPS_0530,FOODAPS_289,"According to our calculations, NAME received [calculate TOTAL FROM I1b and I1a by month] altogether in earnings from work last month before taxes and other deductions. Is that correct?",ACS_1,"For your [main] job, what is the easiest way for you to report your total earnings BEFORE taxes or other deductions: hourly, weekly, annually, or on some other basis?",Earnings
FOODAPS_0531,FOODAPS_289,"According to our calculations, NAME received [calculate TOTAL FROM I1b and I1a by month] altogether in earnings from work last month before taxes and other deductions. Is that correct?",ACS_3,"EXCLUDING overtime pay, tips and commissions what is your hourly rate of pay on [this/your main] job?",Earnings
FOODAPS_0532,FOODAPS_289,"According to our calculations, NAME received [calculate TOTAL FROM I1b and I1a by month] altogether in earnings from work last month before taxes and other deductions. Is that correct?",ACS_4,What is your hourly rate of pay on [this/ your main] job?,Earnings
FOODAPS_0533,FOODAPS_289,"According to our calculations, NAME received [calculate TOTAL FROM I1b and I1a by month] altogether in earnings from work last month before taxes and other deductions. Is that correct?",ACS_5,What is your best estimate of your hourly rate of pay?,Earnings
FOODAPS_0534,FOODAPS_289,"According to our calculations, NAME received [calculate TOTAL FROM I1b and I1a by month] altogether in earnings from work last month before taxes and other deductions. Is that correct?",ACS_8,"How much do you usually receive JUST in overtime pay, tips or commissions, before taxes or other deductions?",Earnings
FOODAPS_0535,FOODAPS_289,"According to our calculations, NAME received [calculate TOTAL FROM I1b and I1a by month] altogether in earnings from work last month before taxes and other deductions. Is that correct?",ACS_9,"What is your best estimate of how much you usually earn weekly, JUST in overtime pay, tips, or commissions, before taxes or other deductions?",Earnings
FOODAPS_0536,FOODAPS_290,What is your best estimate of the correct total amount that NAME received in income from earnings from work before taxes and other deductions last month?,ACS_1,"For your [main] job, what is the easiest way for you to report your total earnings BEFORE taxes or other deductions: hourly, weekly, annually, or on some other basis?",Earnings
FOODAPS_0537,FOODAPS_290,What is your best estimate of the correct total amount that NAME received in income from earnings from work before taxes and other deductions last month?,ACS_3,"EXCLUDING overtime pay, tips and commissions what is your hourly rate of pay on [this/your main] job?",Earnings
FOODAPS_0538,FOODAPS_290,What is your best estimate of the correct total amount that NAME received in income from earnings from work before taxes and other deductions last month?,ACS_4,What is your hourly rate of pay on [this/ your main] job?,Earnings
FOODAPS_0539,FOODAPS_290,What is your best estimate of the correct total amount that NAME received in income from earnings from work before taxes and other deductions last month?,ACS_5,What is your best estimate of your hourly rate of pay?,Earnings
FOODAPS_0540,FOODAPS_290,What is your best estimate of the correct total amount that NAME received in income from earnings from work before taxes and other deductions last month?,ACS_8,"How much do you usually receive JUST in overtime pay, tips or commissions, before taxes or other deductions?",Earnings
FOODAPS_0541,FOODAPS_290,What is your best estimate of the correct total amount that NAME received in income from earnings from work before taxes and other deductions last month?,ACS_9,"What is your best estimate of how much you usually earn weekly, JUST in overtime pay, tips, or commissions, before taxes or other deductions?",Earnings
FOODAPS_0542,FOODAPS_20,Are you male or female?,ACS_22,What is Person 1’s sex?,Sex
FOODAPS_0543,FOODAPS_20,Are you male or female?,ACS_27,What is Person 2’s sex?,Sex
FOODAPS_0544,FOODAPS_20,Are you male or female?,ACS_32,What is Person 3’s sex?,Sex
FOODAPS_0545,FOODAPS_21,Are you male or female?,ACS_22,What is Person 1’s sex?,Sex
FOODAPS_0546,FOODAPS_21,Are you male or female?,ACS_27,What is Person 2’s sex?,Sex
FOODAPS_0547,FOODAPS_21,Are you male or female?,ACS_32,What is Person 3’s sex?,Sex
FOODAPS_0548,FOODAPS_22,Are you male or female?,ACS_22,What is Person 1’s sex?,Sex
FOODAPS_0549,FOODAPS_22,Are you male or female?,ACS_27,What is Person 2’s sex?,Sex
FOODAPS_0550,FOODAPS_22,Are you male or female?,ACS_32,What is Person 3’s sex?,Sex
FOODAPS_0551,FOODAPS_23,Are you male or female?,ACS_22,What is Person 1’s sex?,Sex
FOODAPS_0552,FOODAPS_23,Are you male or female?,ACS_27,What is Person 2’s sex?,Sex
FOODAPS_0553,FOODAPS_23,Are you male or female?,ACS_32,What is Person 3’s sex?,Sex
FOODAPS_0554,FOODAPS_24,Are you male or female?,ACS_22,What is Person 1’s sex?,Sex
FOODAPS_0555,FOODAPS_24,Are you male or female?,ACS_27,What is Person 2’s sex?,Sex
FOODAPS_0556,FOODAPS_24,Are you male or female?,ACS_32,What is Person 3’s sex?,Sex
FOODAPS_0557,FOODAPS_25,Are you male or female?,ACS_22,What is Person 1’s sex?,Sex
FOODAPS_0558,FOODAPS_25,Are you male or female?,ACS_27,What is Person 2’s sex?,Sex
FOODAPS_0559,FOODAPS_25,Are you male or female?,ACS_32,What is Person 3’s sex?,Sex
FOODAPS_0560,FOODAPS_26,Are you male or female?,ACS_22,What is Person 1’s sex?,Sex
FOODAPS_0561,FOODAPS_26,Are you male or female?,ACS_27,What is Person 2’s sex?,Sex
FOODAPS_0562,FOODAPS_26,Are you male or female?,ACS_32,What is Person 3’s sex?,Sex
FOODAPS_0563,FOODAPS_58,Is NAME male or female?,ACS_22,What is Person 1’s sex?,Sex
FOODAPS_0564,FOODAPS_58,Is NAME male or female?,ACS_27,What is Person 2’s sex?,Sex
FOODAPS_0565,FOODAPS_58,Is NAME male or female?,ACS_32,What is Person 3’s sex?,Sex
FOODAPS_0566,FOODAPS_111,List FEMALE HOUSEHOLD MEMBERS BETWEEN ages 14 AND <53,ACS_22,What is Person 1’s sex?,Sex
FOODAPS_0567,FOODAPS_111,List FEMALE HOUSEHOLD MEMBERS BETWEEN ages 14 AND <53,ACS_27,What is Person 2’s sex?,Sex
FOODAPS_0568,FOODAPS_111,List FEMALE HOUSEHOLD MEMBERS BETWEEN ages 14 AND <53,ACS_32,What is Person 3’s sex?,Sex
FOODAPS_0569,FOODAPS_171,Is your rent/your household’s rent covered fully by a local public housing authority or other public agency?,ACS_57,"What is the monthly rent for this house, apartment, or mobile home?",Rental
FOODAPS_0570,FOODAPS_171,Is your rent/your household’s rent covered fully by a local public housing authority or other public agency?,ACS_58,Does the monthly rent include any meals?,Rental
FOODAPS_0571,FOODAPS_187,Did you retire early because of a disability?,ACS_84,Is this person deaf or does he/she have serious difficulty hearing?,Disability
FOODAPS_0572,FOODAPS_187,Did you retire early because of a disability?,ACS_85,Is this person blind or does he/she have serious difficulty seeing even when wearing glasses?,Disability
FOODAPS_0573,FOODAPS_187,Did you retire early because of a disability?,ACS_86,"Because of a physical, mental, or emotional condition, does this person have serious difficulty concentrating, remembering, or making decisions",Disability
FOODAPS_0574,FOODAPS_187,Did you retire early because of a disability?,ACS_87,Does this person have serious difficulty walking or climbing stairs?,Disability
FOODAPS_0575,FOODAPS_187,Did you retire early because of a disability?,ACS_88,Does this person have difficulty dressing or bathing?,Disability
FOODAPS_0576,FOODAPS_187,Did you retire early because of a disability?,ACS_89,"Because of a physical, mental, or emotional condition, does this person have difficulty doing errands alone such as visiting a doctor’s office or shopping?",Disability
FOODAPS_0577,FOODAPS_188,Did you retire early because of a disability?,ACS_84,Is this person deaf or does he/she have serious difficulty hearing?,Disability
FOODAPS_0578,FOODAPS_188,Did you retire early because of a disability?,ACS_85,Is this person blind or does he/she have serious difficulty seeing even when wearing glasses?,Disability
FOODAPS_0579,FOODAPS_188,Did you retire early because of a disability?,ACS_86,"Because of a physical, mental, or emotional condition, does this person have serious difficulty concentrating, remembering, or making decisions",Disability
FOODAPS_0580,FOODAPS_188,Did you retire early because of a disability?,ACS_87,Does this person have serious difficulty walking or climbing stairs?,Disability
FOODAPS_0581,FOODAPS_188,Did you retire early because of a disability?,ACS_88,Does this person have difficulty dressing or bathing?,Disability
FOODAPS_0582,FOODAPS_188,Did you retire early because of a disability?,ACS_89,"Because of a physical, mental, or emotional condition, does this person have difficulty doing errands alone such as visiting a doctor’s office or shopping?",Disability
FOODAPS_0583,FOODAPS_90,Have you received benefits from the Supplemental Nutrition Assistance Program in the past 30 days? This program is also known as [FILL IN STATE SNAP NAME] or food stamps and it puts money on an EBT card that you can use to buy food.,ACS_54,"IN THE PAST 12 MONTHS, did you or any member of this household receive benefits from the Food Stamp Program or SNAP (the Supplemental Nutrition Assistance Program)?",Food Stamps (SNAP)
FOODAPS_0584,FOODAPS_91,Has anyone at this address received benefits from the Supplemental Nutrition Assistance Program in the past 30 days? This program is also known as [FILL IN STATE SNAP NAME] or food stamps and it puts money on an EBT card that you can use to buy food.,ACS_54,"IN THE PAST 12 MONTHS, did you or any member of this household receive benefits from the Food Stamp Program or SNAP (the Supplemental Nutrition Assistance Program)?",Food Stamps (SNAP)
FOODAPS_0585,FOODAPS_92,How many [FILL IN STATE SNAP NAME] EBT cards are issued to people at this address ?,ACS_54,"IN THE PAST 12 MONTHS, did you or any member of this household receive benefits from the Food Stamp Program or SNAP (the Supplemental Nutrition Assistance Program)?",Food Stamps (SNAP)
FOODAPS_0586,FOODAPS_93,You said there is one [FILL IN STATE SNAP NAME] card in this household. Now we will ask about who in the household is assigned to the EBT card. Select the names of the people below that receive [FILL SNAP] benefits together under that EBT card,ACS_54,"IN THE PAST 12 MONTHS, did you or any member of this household receive benefits from the Food Stamp Program or SNAP (the Supplemental Nutrition Assistance Program)?",Food Stamps (SNAP)
FOODAPS_0587,FOODAPS_94,You said there are two [FILL IN STATE SNAP NAME] cards in this household. Now we will ask about who in the household is assigned to the two EBT cards. Select the names of the people below that receive [FILL SNAP] benefits together under those two EBT cards.,ACS_54,"IN THE PAST 12 MONTHS, did you or any member of this household receive benefits from the Food Stamp Program or SNAP (the Supplemental Nutrition Assistance Program)?",Food Stamps (SNAP)
FOODAPS_0588,FOODAPS_95,You said there are three or more [FILL IN STATE SNAP NAME] cards in this household. Now we will ask about who in the household is assigned to the first three EBT cards. Select the names of the people below that receive [FILL SNAP] benefits together under the first three EBT cards.,ACS_54,"IN THE PAST 12 MONTHS, did you or any member of this household receive benefits from the Food Stamp Program or SNAP (the Supplemental Nutrition Assistance Program)?",Food Stamps (SNAP)
FOODAPS_0589,FOODAPS_96,On what date did [you/you and names of SNAP group 1 from B1ba ] last receive [FILL IN STATE SNAP NAME] benefits?,ACS_54,"IN THE PAST 12 MONTHS, did you or any member of this household receive benefits from the Food Stamp Program or SNAP (the Supplemental Nutrition Assistance Program)?",Food Stamps (SNAP)
FOODAPS_0590,FOODAPS_97,How many dollars were put on your EBT card the last time you received [FILL IN STATE SNAP NAME] benefits?,ACS_54,"IN THE PAST 12 MONTHS, did you or any member of this household receive benefits from the Food Stamp Program or SNAP (the Supplemental Nutrition Assistance Program)?",Food Stamps (SNAP)
FOODAPS_0591,FOODAPS_98,"Is that the amount usually added each month, more than the usual amount, or less than the usual amount?",ACS_54,"IN THE PAST 12 MONTHS, did you or any member of this household receive benefits from the Food Stamp Program or SNAP (the Supplemental Nutrition Assistance Program)?",Food Stamps (SNAP)
FOODAPS_0592,FOODAPS_99,"Is that the amount usually added each month, more than the usual amount, or less than the usual amount?",ACS_54,"IN THE PAST 12 MONTHS, did you or any member of this household receive benefits from the Food Stamp Program or SNAP (the Supplemental Nutrition Assistance Program)?",Food Stamps (SNAP)
FOODAPS_0593,FOODAPS_100,[Have you/Has anyone at this address] ever received benefits from SNAP?,ACS_54,"IN THE PAST 12 MONTHS, did you or any member of this household receive benefits from the Food Stamp Program or SNAP (the Supplemental Nutrition Assistance Program)?",Food Stamps (SNAP)
FOODAPS_0594,FOODAPS_101,Did (you/anyone at this address) receive benefits from SNAP in the last 12 months?,ACS_54,"IN THE PAST 12 MONTHS, did you or any member of this household receive benefits from the Food Stamp Program or SNAP (the Supplemental Nutrition Assistance Program)?",Food Stamps (SNAP)
FOODAPS_0595,FOODAPS_102,Select the names of the people below that received benefits from SNAP during the last 12 months.,ACS_54,"IN THE PAST 12 MONTHS, did you or any member of this household receive benefits from the Food Stamp Program or SNAP (the Supplemental Nutrition Assistance Program)?",Food Stamps (SNAP)
FOODAPS_0596,FOODAPS_103,On what date did [you/someone at this address] last receive benefits from SNAP?,ACS_54,"IN THE PAST 12 MONTHS, did you or any member of this household receive benefits from the Food Stamp Program or SNAP (the Supplemental Nutrition Assistance Program)?",Food Stamps (SNAP)
FOODAPS_0597,FOODAPS_104,How many dollars were put on the SNAP EBT card at that time?,ACS_54,"IN THE PAST 12 MONTHS, did you or any member of this household receive benefits from the Food Stamp Program or SNAP (the Supplemental Nutrition Assistance Program)?",Food Stamps (SNAP)
FOODAPS_0598,FOODAPS_105,Are you/Is anyone in your household now receiving benefits from WIC?,ACS_54,"IN THE PAST 12 MONTHS, did you or any member of this household receive benefits from the Food Stamp Program or SNAP (the Supplemental Nutrition Assistance Program)?",Food Stamps (SNAP)
FOODAPS_0599,FOODAPS_106,"Select the names of the people listed below that currently receive WIC benefits, including infants and children",ACS_54,"IN THE PAST 12 MONTHS, did you or any member of this household receive benefits from the Food Stamp Program or SNAP (the Supplemental Nutrition Assistance Program)?",Food Stamps (SNAP)
FOODAPS_0600,FOODAPS_121,Do you use most of your benefits from [FILL IN STATE SNAP NAME] at [Fill store from C1 or at Fill store from C3]?,ACS_54,"IN THE PAST 12 MONTHS, did you or any member of this household receive benefits from the Food Stamp Program or SNAP (the Supplemental Nutrition Assistance Program)?",Food Stamps (SNAP)
FOODAPS_0601,FOODAPS_122,Where do you do most of your food shopping when using your benefits from [FILL IN STATE SNAP NAME]?,ACS_54,"IN THE PAST 12 MONTHS, did you or any member of this household receive benefits from the Food Stamp Program or SNAP (the Supplemental Nutrition Assistance Program)?",Food Stamps (SNAP)
FOODAPS_0602,FOODAPS_123,"Do you use most of your WIC benefits at [fill from c1, c3, or c3bbb]",ACS_54,"IN THE PAST 12 MONTHS, did you or any member of this household receive benefits from the Food Stamp Program or SNAP (the Supplemental Nutrition Assistance Program)?",Food Stamps (SNAP)
FOODAPS_0603,FOODAPS_124,Where do you go to shop for most of your WIC items?,ACS_54,"IN THE PAST 12 MONTHS, did you or any member of this household receive benefits from the Food Stamp Program or SNAP (the Supplemental Nutrition Assistance Program)?",Food Stamps (SNAP)
